pits,heuristics,c,iterations,seed,num_games,policy,type_system,sts_size,domain, max_alg, num_of_games,max_time,avg_score
10,1,15,5000,0,1000,1,2,100,5,BFB,1000,0.011515,40.766516
10,1,15,5000,0,1000,1,2,5000,5,BFB,1000,0.085682,33.569917
10,1,15,5000,0,1000,1,2,500,5,BFB,1000,0.01096,38.320373
10,1,15,5000,0,1000,1,2,700,5,BFB,1000,0.011024,36.762198
10,1,15,5000,0,1000,2,2,1000,5,BFB,1000,0.011243,35.447049
10,1,15,5000,0,1000,2,2,100,5,BFB,1000,0.011503,40.766516
10,1,15,5000,0,1000,2,2,5000,5,BFB,1000,0.011466,33.569917
10,1,15,5000,0,1000,2,2,500,5,BFB,1000,0.010956,38.320373
10,1,15,5000,0,1000,2,2,700,5,BFB,1000,0.011042,36.762198
10,1,15,5000,0,1000,3,2,1000,5,BFB,1000,0.011166,35.447049
10,1,15,5000,0,1000,3,2,100,5,BFB,1000,0.011561,40.766516
10,1,15,5000,0,1000,3,2,5000,5,BFB,1000,0.011394,33.569917
10,1,15,5000,0,1000,3,2,500,5,BFB,1000,0.011024,38.320373
10,1,15,5000,0,1000,3,2,700,5,BFB,1000,0.011014,36.762198
10,1,15,75000,0,1000,1,2,1000,5,BFB,1000,0.243766,39.218695
10,1,15,75000,0,1000,1,2,100,5,BFB,1000,0.701763,44.567679
10,1,15,75000,0,1000,1,2,5000,5,BFB,1000,0.231224,39.950682
10,1,15,75000,0,1000,1,2,500,5,BFB,1000,0.267939,41.697445
10,1,15,75000,0,1000,1,2,700,5,BFB,1000,0.256419,41.623038
10,1,15,75000,0,1000,2,2,1000,5,BFB,1000,0.244788,39.218695
10,1,15,75000,0,1000,2,2,100,5,BFB,1000,0.715797,44.567679
10,1,15,75000,0,1000,2,2,5000,5,BFB,1000,0.230812,39.950682
10,1,15,75000,0,1000,2,2,500,5,BFB,1000,0.583756,41.697445
10,1,15,75000,0,1000,2,2,700,5,BFB,1000,0.257931,41.623038
10,1,15,75000,0,1000,3,2,1000,5,BFB,1000,0.24389,39.218695
10,1,15,75000,0,1000,3,2,5000,5,BFB,1000,0.231028,39.950682
10,1,15,75000,0,1000,3,2,500,5,BFB,1000,0.269189,41.697445
10,1,15,75000,0,1000,3,2,700,5,BFB,1000,0.257752,41.623038
10,1,5,100000,0,1000,1,2,1000,5,BFB,1000,0.351624,42.264991
10,1,5,100000,0,1000,1,2,100,5,BFB,1000,1.168874,45.083987
10,1,5,100000,0,1000,1,2,5000,5,BFB,1000,0.334323,38.025632
10,1,5,100000,0,1000,1,2,500,5,BFB,1000,0.396719,46.890808
10,1,5,100000,0,1000,1,2,700,5,BFB,1000,0.361862,42.141289
10,1,5,100000,0,1000,2,2,1000,5,BFB,1000,0.351491,42.264991
10,1,5,100000,0,1000,2,2,100,5,BFB,1000,1.206002,45.083987
10,1,5,100000,0,1000,2,2,5000,5,BFB,1000,0.326042,38.025632
10,1,5,100000,0,1000,2,2,500,5,BFB,1000,0.398333,46.890808
10,1,5,100000,0,1000,2,2,700,5,BFB,1000,0.360711,42.141289
10,1,5,100000,0,1000,3,2,1000,5,BFB,1000,0.351443,42.264991
10,1,5,100000,0,1000,3,2,100,5,BFB,1000,1.189891,45.083987
10,1,5,100000,0,1000,3,2,5000,5,BFB,1000,0.326984,38.025632
10,1,5,100000,0,1000,3,2,500,5,BFB,1000,0.400789,46.890808
10,1,5,100000,0,1000,3,2,700,5,BFB,1000,0.360562,42.141289
10,1,5,10000,0,1000,1,2,1000,5,BFB,1000,0.024451,37.957191
10,1,5,10000,0,1000,1,2,100,5,BFB,1000,0.027192,43.401755
10,1,5,10000,0,1000,1,2,5000,5,BFB,1000,0.027121,32.522902
10,1,5,10000,0,1000,1,2,500,5,BFB,1000,0.02386,38.26814
10,1,5,10000,0,1000,1,2,700,5,BFB,1000,0.024016,39.08009
10,1,5,10000,0,1000,2,2,1000,5,BFB,1000,0.024469,37.957191
10,1,5,10000,0,1000,2,2,100,5,BFB,1000,0.027304,43.401755
10,1,5,10000,0,1000,2,2,5000,5,BFB,1000,0.027134,32.522902
10,1,5,10000,0,1000,2,2,500,5,BFB,1000,0.023969,38.26814
10,1,5,10000,0,1000,2,2,700,5,BFB,1000,0.024141,39.08009
10,1,5,10000,0,1000,3,2,1000,5,BFB,1000,0.024435,37.957191
10,1,5,10000,0,1000,3,2,100,5,BFB,1000,0.027184,43.401755
10,1,5,10000,0,1000,3,2,5000,5,BFB,1000,0.027393,32.522902
10,1,5,10000,0,1000,3,2,500,5,BFB,1000,0.023902,38.26814
10,1,5,10000,0,1000,3,2,700,5,BFB,1000,0.024251,39.08009
10,1,5,1000,0,1000,1,2,1000,5,BFB,1000,0.002043,34.346904
10,1,5,1000,0,1000,1,2,100,5,BFB,1000,0.00189,39.110021
10,1,5,1000,0,1000,1,2,5000,5,BFB,1000,0.00204,34.346904
10,1,5,1000,0,1000,1,2,500,5,BFB,1000,0.00205,34.364007
10,1,5,1000,0,1000,1,2,700,5,BFB,1000,0.015317,34.124755
10,1,5,1000,0,1000,2,2,1000,5,BFB,1000,0.002047,34.346904
10,1,5,1000,0,1000,2,2,100,5,BFB,1000,0.001894,39.110021
10,1,5,1000,0,1000,2,2,5000,5,BFB,1000,0.002051,34.346904
10,1,5,1000,0,1000,2,2,500,5,BFB,1000,0.002049,34.364007
10,1,5,1000,0,1000,2,2,700,5,BFB,1000,0.00206,34.124755
10,1,5,1000,0,1000,3,2,1000,5,BFB,1000,0.002034,34.346904
10,1,5,1000,0,1000,3,2,100,5,BFB,1000,0.001889,39.110021
10,1,5,1000,0,1000,3,2,5000,5,BFB,1000,0.002038,34.346904
10,1,5,1000,0,1000,3,2,500,5,BFB,1000,0.00206,34.364007
10,1,5,1000,0,1000,3,2,700,5,BFB,1000,0.002051,34.124755
10,1,5,15000,0,1000,1,2,1000,5,BFB,1000,0.038009,38.875462
10,1,5,15000,0,1000,1,2,100,5,BFB,1000,0.045693,44.248879
10,1,5,15000,0,1000,1,2,5000,5,BFB,1000,0.041526,33.44862
10,1,5,15000,0,1000,1,2,500,5,BFB,1000,0.037559,38.26342
10,1,5,15000,0,1000,1,2,700,5,BFB,1000,0.037545,37.501031
10,1,5,15000,0,1000,2,2,1000,5,BFB,1000,0.037951,38.875462
10,1,5,15000,0,1000,2,2,100,5,BFB,1000,0.045666,44.248879
10,1,5,15000,0,1000,2,2,5000,5,BFB,1000,0.041303,33.44862
10,1,5,15000,0,1000,2,2,500,5,BFB,1000,0.037623,38.26342
10,1,5,15000,0,1000,2,2,700,5,BFB,1000,0.037789,37.501031
10,1,5,15000,0,1000,3,2,1000,5,BFB,1000,0.038116,38.875462
10,1,5,15000,0,1000,3,2,100,5,BFB,1000,0.045655,44.248879
10,1,5,15000,0,1000,3,2,5000,5,BFB,1000,0.041342,33.44862
10,1,5,15000,0,1000,3,2,500,5,BFB,1000,0.037586,38.26342
10,1,5,15000,0,1000,3,2,700,5,BFB,1000,0.037528,37.501031
10,1,5,25000,0,1000,1,2,1000,5,BFB,1000,0.066459,35.821488
10,1,5,25000,0,1000,1,2,100,5,BFB,1000,0.094311,47.074836
10,1,5,25000,0,1000,1,2,5000,5,BFB,1000,0.072965,36.907601
10,1,5,25000,0,1000,1,2,500,5,BFB,1000,0.069514,39.492516
10,1,5,25000,0,1000,1,2,700,5,BFB,1000,0.068075,39.952928
10,1,5,25000,0,1000,2,2,1000,5,BFB,1000,0.066565,35.821488
10,1,5,25000,0,1000,2,2,100,5,BFB,1000,0.094528,47.074836
10,1,5,25000,0,1000,2,2,5000,5,BFB,1000,0.073195,36.907601
10,1,5,25000,0,1000,2,2,500,5,BFB,1000,0.069188,39.492516
10,1,5,25000,0,1000,2,2,700,5,BFB,1000,0.067987,39.952928
10,1,5,25000,0,1000,3,2,1000,5,BFB,1000,0.066299,35.821488
10,1,5,25000,0,1000,3,2,100,5,BFB,1000,0.09459,47.074836
10,1,5,25000,0,1000,3,2,5000,5,BFB,1000,0.072973,36.907601
10,1,5,25000,0,1000,3,2,500,5,BFB,1000,0.069522,39.492516
10,1,5,25000,0,1000,3,2,700,5,BFB,1000,0.068021,39.952928
10,1,5,50000,0,1000,1,2,1000,5,BFB,1000,0.151895,38.998759
10,1,5,50000,0,1000,1,2,100,5,BFB,1000,0.321372,43.760172
10,1,5,50000,0,1000,1,2,5000,5,BFB,1000,0.154467,38.014972
10,1,5,50000,0,1000,1,2,500,5,BFB,1000,0.164715,41.728558
10,1,5,50000,0,1000,1,2,700,5,BFB,1000,0.157817,40.002928
10,1,5,50000,0,1000,2,2,1000,5,BFB,1000,0.152281,38.998759
10,1,5,50000,0,1000,2,2,100,5,BFB,1000,0.324107,43.760172
10,1,5,50000,0,1000,2,2,5000,5,BFB,1000,0.154247,38.014972
10,1,5,50000,0,1000,2,2,500,5,BFB,1000,0.164391,41.728558
10,1,5,50000,0,1000,2,2,700,5,BFB,1000,0.157499,40.002928
10,1,5,50000,0,1000,3,2,1000,5,BFB,1000,0.152215,38.998759
10,1,5,50000,0,1000,3,2,100,5,BFB,1000,0.323483,43.760172
10,1,5,50000,0,1000,3,2,5000,5,BFB,1000,0.154577,38.014972
10,1,5,50000,0,1000,3,2,500,5,BFB,1000,0.164393,41.728558
10,1,5,50000,0,1000,3,2,700,5,BFB,1000,0.158552,40.002928
10,1,5,5000,0,1000,1,2,1000,5,BFB,1000,0.011883,37.205026
10,1,5,5000,0,1000,1,2,100,5,BFB,1000,0.011679,40.319421
10,1,5,5000,0,1000,1,2,5000,5,BFB,1000,0.012584,32.584466
10,1,5,5000,0,1000,1,2,500,5,BFB,1000,0.011354,38.789201
10,1,5,5000,0,1000,1,2,700,5,BFB,1000,0.013471,37.707366
10,1,5,5000,0,1000,2,2,1000,5,BFB,1000,0.011949,37.205026
10,1,5,5000,0,1000,2,2,100,5,BFB,1000,0.011697,40.319421
10,1,5,5000,0,1000,2,2,5000,5,BFB,1000,0.012528,32.584466
10,1,5,5000,0,1000,2,2,500,5,BFB,1000,0.011352,38.789201
10,1,5,5000,0,1000,2,2,700,5,BFB,1000,0.011563,37.707366
10,1,5,5000,0,1000,3,2,1000,5,BFB,1000,0.011946,37.205026
10,1,5,5000,0,1000,3,2,100,5,BFB,1000,0.011748,40.319421
10,1,5,5000,0,1000,3,2,5000,5,BFB,1000,0.012472,32.584466
10,1,5,5000,0,1000,3,2,500,5,BFB,1000,0.011324,38.789201
10,1,5,5000,0,1000,3,2,700,5,BFB,1000,0.011605,37.707366
10,1,5,75000,0,1000,1,2,1000,5,BFB,1000,0.245659,38.870071
10,1,5,75000,0,1000,1,2,100,5,BFB,1000,0.709734,45.020227
10,1,5,75000,0,1000,1,2,5000,5,BFB,1000,0.242572,39.590135
10,1,5,75000,0,1000,1,2,500,5,BFB,1000,0.267826,42.148249
