pits,heuristics,c,iterations,seed,num_games,policy,type_system,sts_size,domain, max_alg, num_of_games,max_time,avg_score
10,1,15,75000,0,1000,1,2,1000,5,BFB,1000,0.190007,34.224047
10,1,15,75000,0,1000,1,2,100,5,BFB,1000,0.282444,35.441727
10,1,15,75000,0,1000,1,2,5000,5,BFB,1000,0.215749,33.284939
10,1,15,75000,0,1000,1,2,500,5,BFB,1000,0.184066,35.368418
10,1,15,75000,0,1000,1,2,700,5,BFB,1000,0.181911,34.903629
10,1,15,75000,0,1000,2,2,1000,5,BFB,1000,0.190594,34.224047
10,1,15,75000,0,1000,2,2,100,5,BFB,1000,0.292406,35.441727
10,1,15,75000,0,1000,2,2,5000,5,BFB,1000,0.221656,33.284939
10,1,15,75000,0,1000,2,2,500,5,BFB,1000,0.186518,35.368418
10,1,15,75000,0,1000,2,2,700,5,BFB,1000,0.182996,34.903629
10,1,15,75000,0,1000,3,2,1000,5,BFB,1000,0.190065,34.224047
10,1,15,75000,0,1000,3,2,100,5,BFB,1000,0.288088,35.441727
10,1,15,75000,0,1000,3,2,5000,5,BFB,1000,0.217612,33.284939
10,1,15,75000,0,1000,3,2,500,5,BFB,1000,0.193029,35.368418
10,1,15,75000,0,1000,3,2,700,5,BFB,1000,0.183866,34.903629
