Seed, Instance, GS_level,  Iterations, H , GS_Move, GS_Move_Val, UCT_Move, UCT_Move_Val, UCT_GS_Move_Val, CDP_Move, CDP_Move_Val, CDP_GS_Move_Val, MM_Move, MM_Move_Val, MM_GS_Move_Val
192, 192, 12, 5000, h3 , 0, 1.000000, 1, 0.152494, 0.136585, 1, 0.153322 , 0.134172, 0, 1.000000 , 1.000000
193, 193, 12, 5000, h3 , 0, 1.000000, 1, 0.113609, -0.028626, 1, 0.111243 , -0.028626, 2, 0.000000 , -1.000000
194, 194, 12, 5000, h3 , 0, 1.000000, 0, 0.184392, 0.184392, 0, 0.182639 , 0.182639, 2, 1.000000 , -1.000000
195, 195, 12, 5000, h3 , 5, 1.000000, 5, 0.077636, 0.077636, 5, 0.076566 , 0.076566, 0, -1.000000 , -1.000000
196, 196, 12, 5000, h3 , 0, 1.000000, 2, 0.089666, 0.001558, 2, 0.097169 , 0.001558, 5, 1.000000 , -1.000000
197, 197, 12, 5000, h3 , 6, 0.000000, 5, 0.092801, 0.000000, 5, 0.090196 , 0.000000, 0, -1.000000 , 0.000000
198, 198, 12, 5000, h3 , 0, 1.000000, 1, 0.396403, -0.177966, 1, 0.401633 , -0.177966, 1, 1.000000 , -1.000000
199, 199, 12, 5000, h3 , 1, 1.000000, 1, 0.182696, 0.182696, 1, 0.182696 , 0.182696, 0, 0.000000 , 0.000000
200, 200, 12, 5000, h3 , 0, 1.000000, 1, 0.085577, 0.067016, 1, 0.085577 , 0.079618, 0, 1.000000 , 1.000000
201, 201, 12, 5000, h3 , 0, 1.000000, 2, 0.116925, 0.078652, 2, 0.118523 , 0.078652, 0, 1.000000 , 1.000000
202, 202, 12, 5000, h3 , 4, 0.000000, 5, 0.035273, -0.006266, 5, 0.038019 , -0.013889, 0, -1.000000 , -1.000000
203, 203, 12, 5000, h3 , 3, 0.000000, 2, 0.188396, 0.173282, 2, 0.192283 , 0.175655, 3, 0.000000 , 0.000000
204, 204, 12, 5000, h3 , 0, 1.000000, 5, 0.071755, -0.099762, 5, 0.073856 , -0.099762, 4, 1.000000 , -1.000000
205, 205, 12, 5000, h3 , 0, 1.000000, 2, 0.140912, 0.022801, 2, 0.142942 , 0.011570, 0, 1.000000 , 1.000000
206, 206, 12, 5000, h3 , 6, 0.000000, 0, 0.091570, 0.000000, 0, 0.092105 , 0.000000, 1, 1.000000 , 0.000000
207, 207, 12, 5000, h3 , 0, 1.000000, 2, 0.597590, 0.048780, 2, 0.598250 , 0.048780, 1, 1.000000 , -1.000000
208, 208, 12, 5000, h3 , 0, 0.000000, 0, 0.070117, 0.070117, 0, 0.069456 , 0.069456, 0, 1.000000 , 1.000000
209, 209, 12, 5000, h3 , 1, 1.000000, 5, 0.329296, -0.020725, 5, 0.327746 , -0.020725, 2, 1.000000 , -1.000000
210, 210, 12, 5000, h3 , 0, 1.000000, 0, 0.078061, 0.078061, 0, 0.079077 , 0.079077, 0, -1.000000 , -1.000000
211, 211, 12, 5000, h3 , 6, 0.000000, 3, 0.059316, 0.000000, 3, 0.056683 , 0.000000, 1, 1.000000 , 0.000000
212, 212, 12, 5000, h3 , 0, 1.000000, 0, 0.074848, 0.074848, 0, 0.074171 , 0.074171, 0, 0.000000 , 0.000000
213, 213, 12, 5000, h3 , 6, 0.000000, 2, 0.048601, 0.000000, 2, 0.048601 , 0.000000, 0, -1.000000 , 0.000000
214, 214, 12, 5000, h3 , 0, 1.000000, 4, 0.148496, 0.112994, 4, 0.155934 , 0.109641, 0, 1.000000 , 1.000000
215, 215, 12, 5000, h3 , 0, 1.000000, 1, 0.134248, 0.062500, 1, 0.134248 , 0.062500, 0, 1.000000 , 1.000000
216, 216, 12, 5000, h3 , 0, 1.000000, 2, 0.346544, -0.004016, 2, 0.348745 , -0.020408, 2, 1.000000 , -1.000000
217, 217, 12, 5000, h3 , 0, 1.000000, 1, 0.111515, 0.026110, 1, 0.108273 , 0.027523, 2, 1.000000 , -1.000000
218, 218, 12, 5000, h3 , 2, 0.000000, 2, 0.054133, 0.054133, 2, 0.053519 , 0.053519, 0, -1.000000 , -1.000000
219, 219, 12, 5000, h3 , 6, 0.000000, 3, 0.092502, 0.000000, 3, 0.089975 , 0.000000, 0, -1.000000 , 0.000000
220, 220, 12, 5000, h3 , 0, 1.000000, 1, 0.102341, 0.085962, 1, 0.103957 , 0.086783, 0, -1.000000 , -1.000000
221, 221, 12, 5000, h3 , 0, 1.000000, 0, 0.062450, 0.062450, 0, 0.062450 , 0.062450, 2, 1.000000 , -1.000000
222, 222, 12, 5000, h3 , 0, 1.000000, 2, 0.104418, 0.035067, 2, 0.108871 , 0.035067, 0, 1.000000 , 1.000000
223, 223, 12, 5000, h3 , 1, 1.000000, 2, 0.185011, -0.012739, 2, 0.185574 , -0.012739, 0, -1.000000 , -1.000000
224, 224, 12, 5000, h3 , 0, 1.000000, 1, 0.235802, -0.047297, 1, 0.237330 , -0.047297, 1, 1.000000 , -1.000000
225, 225, 12, 5000, h3 , 0, 1.000000, 1, 0.345661, 0.093671, 1, 0.345221 , 0.107692, 0, 1.000000 , 1.000000
226, 226, 12, 5000, h3 , 6, 0.000000, 0, 0.017746, 0.000000, 0, 0.022321 , 0.000000, 0, -1.000000 , 0.000000
227, 227, 12, 5000, h3 , 0, 1.000000, 0, 0.098441, 0.098441, 0, 0.098441 , 0.098441, 0, 1.000000 , 1.000000
228, 228, 12, 5000, h3 , 0, 1.000000, 2, 0.423212, 0.145349, 2, 0.425163 , 0.172619, 0, 1.000000 , 1.000000
229, 229, 12, 5000, h3 , 0, 1.000000, 1, 0.155067, 0.088204, 1, 0.155067 , 0.080645, 0, 1.000000 , 1.000000
230, 230, 12, 5000, h3 , 0, 1.000000, 5, 0.247059, -999999999.000000, 5, 0.248975 , -999999999.000000, 1, 1.000000 , -999999999.000000
231, 231, 12, 5000, h3 , 0, 1.000000, 2, 0.456494, 0.124528, 2, 0.458463 , 0.137405, 1, 1.000000 , 0.000000
232, 232, 12, 5000, h3 , 1, 1.000000, 2, 0.316095, 0.122263, 2, 0.315775 , 0.122263, 2, 0.000000 , -1.000000
233, 233, 12, 5000, h3 , 0, 1.000000, 1, 0.102195, 0.070122, 1, 0.096154 , 0.070122, 0, 1.000000 , 1.000000
234, 234, 12, 5000, h3 , 0, 1.000000, 0, 0.077752, 0.077752, 0, 0.072374 , 0.072374, 0, 1.000000 , 1.000000
235, 235, 12, 5000, h3 , 5, 0.000000, 5, 0.134763, 0.134763, 5, 0.136503 , 0.136503, 0, -1.000000 , -1.000000
236, 236, 12, 5000, h3 , 6, 0.000000, 3, 0.163824, 0.000000, 3, 0.166321 , 0.000000, 2, 0.000000 , 0.000000
237, 237, 12, 5000, h3 , 5, 1.000000, 5, 0.434270, 0.434270, 5, 0.434783 , 0.434783, 0, 0.000000 , -1.000000
238, 238, 12, 5000, h3 , 0, 1.000000, 1, 0.377988, 0.111111, 1, 0.380400 , 0.111111, 0, 1.000000 , 1.000000
239, 239, 12, 5000, h3 , 0, 1.000000, 0, 0.193149, 0.193149, 0, 0.193902 , 0.193902, 0, 1.000000 , 1.000000
240, 240, 12, 5000, h3 , 0, 1.000000, 0, 0.115302, 0.115302, 0, 0.114192 , 0.114192, 2, 1.000000 , 0.000000
241, 241, 12, 5000, h3 , 0, 1.000000, 0, 0.121136, 0.121136, 0, 0.125555 , 0.125555, 0, 1.000000 , 1.000000
242, 242, 12, 5000, h3 , 0, 1.000000, 1, 0.136585, 0.065508, 1, 0.148515 , 0.065508, 0, 1.000000 , 1.000000
243, 243, 12, 5000, h3 , 3, 0.000000, 3, 0.514424, 0.514424, 3, 0.514451 , 0.514451, 0, 1.000000 , 0.000000
244, 244, 12, 5000, h3 , 1, 1.000000, 4, 0.424242, 0.029703, 4, 0.426796 , 0.029703, 1, 1.000000 , 1.000000
245, 245, 12, 5000, h3 , 6, 0.000000, 4, 0.107500, 0.000000, 4, 0.105956 , 0.000000, 0, 1.000000 , 0.000000
246, 246, 12, 5000, h3 , 0, 1.000000, 0, 0.119403, 0.119403, 0, 0.119353 , 0.119353, 0, 1.000000 , 1.000000
247, 247, 12, 5000, h3 , 0, 1.000000, 0, 0.115607, 0.115607, 4, 0.111111 , 0.107500, 4, 1.000000 , -1.000000
248, 248, 12, 5000, h3 , 3, 0.000000, 5, 0.038033, -0.026354, 5, 0.034451 , -0.026354, 0, -1.000000 , -1.000000
249, 249, 12, 5000, h3 , 4, 1.000000, 4, 0.174462, 0.174462, 4, 0.173627 , 0.173627, 0, 1.000000 , 1.000000
250, 250, 12, 5000, h3 , 0, 1.000000, 1, 0.109281, 0.102318, 1, 0.108777 , 0.102318, 0, -1.000000 , -1.000000
251, 251, 12, 5000, h3 , 6, 0.000000, 4, 0.172260, 0.000000, 4, 0.174617 , 0.000000, 0, -1.000000 , 0.000000
252, 252, 12, 5000, h3 , 2, 1.000000, 2, 0.271584, 0.271584, 2, 0.272372 , 0.272372, 2, 1.000000 , 1.000000
253, 253, 12, 5000, h3 , 1, 0.000000, 2, 0.023654, -0.014944, 2, 0.019656 , -0.014944, 0, -1.000000 , -1.000000
254, 254, 12, 5000, h3 , 0, 1.000000, 0, 0.166344, 0.166344, 0, 0.166149 , 0.166149, 0, 1.000000 , 1.000000
255, 255, 12, 5000, h3 , 0, 1.000000, 5, 0.065597, -0.052727, 5, 0.072382 , -0.054845, 0, -1.000000 , -1.000000
256, 256, 12, 5000, h3 , 2, 1.000000, 2, 0.135524, 0.135524, 2, 0.136223 , 0.136223, 0, -1.000000 , -1.000000
257, 257, 12, 5000, h3 , 1, 1.000000, 0, 0.094144, 0.056250, 0, 0.096582 , 0.053347, 0, 1.000000 , -1.000000
258, 258, 12, 5000, h3 , 0, 1.000000, 3, 0.171630, 0.154506, 3, 0.169200 , 0.151907, 3, 1.000000 , 0.000000
259, 259, 12, 5000, h3 , 0, 1.000000, 0, 0.084155, 0.084155, 0, 0.079921 , 0.079921, 0, 1.000000 , 1.000000
260, 260, 12, 5000, h3 , 1, 1.000000, 2, 0.135883, 0.034346, 2, 0.138158 , 0.042724, 2, 1.000000 , -1.000000
261, 261, 12, 5000, h3 , 0, 1.000000, 1, 0.091954, 0.071553, 1, 0.091954 , 0.074366, 5, 1.000000 , -1.000000
262, 262, 12, 5000, h3 , 0, 1.000000, 0, 0.144434, 0.144434, 0, 0.146635 , 0.146635, 0, 1.000000 , 1.000000
263, 263, 12, 5000, h3 , 0, 1.000000, 0, 0.137405, 0.137405, 0, 0.144885 , 0.144885, 0, 1.000000 , 1.000000
264, 264, 12, 5000, h3 , 6, 0.000000, 0, 0.069030, 0.000000, 0, 0.073034 , 0.000000, 0, -1.000000 , 0.000000
265, 265, 12, 5000, h3 , 1, 1.000000, 3, 0.085088, 0.067127, 3, 0.081425 , 0.067127, 0, 1.000000 , 0.000000
266, 266, 12, 5000, h3 , 0, 1.000000, 2, 0.192785, 0.152271, 2, 0.195354 , 0.153153, 0, 1.000000 , 1.000000
267, 267, 12, 5000, h3 , 0, 1.000000, 3, 0.114812, 0.079710, 3, 0.114812 , 0.079710, 0, 1.000000 , 1.000000
268, 268, 12, 5000, h3 , 0, 1.000000, 1, 0.079038, -999999999.000000, 1, 0.079038 , -999999999.000000, 1, -1.000000 , -999999999.000000
269, 269, 12, 5000, h3 , 0, 1.000000, 1, 0.116975, 0.044276, 1, 0.116521 , 0.044276, 2, 1.000000 , -1.000000
270, 270, 12, 5000, h3 , 1, 1.000000, 1, 0.129640, 0.129640, 1, 0.122625 , 0.122625, 0, 1.000000 , 1.000000
271, 271, 12, 5000, h3 , 6, 0.000000, 3, 0.139497, 0.000000, 3, 0.134763 , 0.000000, 0, -1.000000 , 0.000000
272, 272, 12, 5000, h3 , 4, 0.000000, 4, 0.086518, 0.086518, 4, 0.086518 , 0.086518, 0, 1.000000 , -1.000000
273, 273, 12, 5000, h3 , 0, 1.000000, 2, 0.164854, 0.160441, 2, 0.164854 , 0.162577, 0, 1.000000 , 1.000000
274, 274, 12, 5000, h3 , 6, 0.000000, 5, 0.086765, 0.000000, 5, 0.089167 , 0.000000, 0, 1.000000 , 0.000000
275, 275, 12, 5000, h3 , 0, 1.000000, 0, 0.300195, 0.300195, 0, 0.307164 , 0.307164, 0, 1.000000 , 1.000000
276, 276, 12, 5000, h3 , 1, 1.000000, 1, 0.150695, 0.150695, 1, 0.153338 , 0.153338, 1, 1.000000 , 1.000000
277, 277, 12, 5000, h3 , 0, 1.000000, 0, 0.135544, 0.135544, 0, 0.136364 , 0.136364, 0, 1.000000 , 1.000000
278, 278, 12, 5000, h3 , 0, 1.000000, 2, 0.196332, 0.173093, 2, 0.202601 , 0.174439, 0, 1.000000 , 1.000000
279, 279, 12, 5000, h3 , 1, 0.000000, 4, 0.413835, -0.014218, 4, 0.414858 , -0.014218, 4, 1.000000 , -1.000000
280, 280, 12, 5000, h3 , 1, 1.000000, 1, 0.168581, 0.168581, 1, 0.170193 , 0.170193, 0, 1.000000 , 1.000000
281, 281, 12, 5000, h3 , 6, 0.000000, 5, 0.350487, 0.000000, 5, 0.348980 , 0.000000, 0, 1.000000 , 0.000000
282, 282, 12, 5000, h3 , 6, 0.000000, 0, 0.049568, 0.000000, 0, 0.049568 , 0.000000, 0, -1.000000 , 0.000000
283, 283, 12, 5000, h3 , 0, 0.000000, 2, 0.029767, -0.031866, 2, 0.027052 , -0.031866, 5, 1.000000 , -1.000000
284, 284, 12, 5000, h3 , 0, 1.000000, 1, 0.138747, 0.037500, 1, 0.138747 , 0.045340, 0, 1.000000 , 1.000000
285, 285, 12, 5000, h3 , 0, 1.000000, 3, 0.229730, 0.137173, 3, 0.232866 , 0.137173, 0, 1.000000 , 1.000000
286, 286, 12, 5000, h3 , 1, 1.000000, 5, 0.119305, 0.051151, 5, 0.117470 , 0.046875, 5, 1.000000 , 0.000000
287, 287, 12, 5000, h3 , 6, 0.000000, 0, 0.055276, 0.000000, 0, 0.047273 , 0.000000, 3, 0.000000 , 0.000000
288, 288, 12, 5000, h3 , 0, 1.000000, 3, 0.293923, 0.087576, 3, 0.294545 , 0.099174, 1, 1.000000 , -1.000000
289, 289, 12, 5000, h3 , 0, 1.000000, 1, 0.098353, -0.262626, 1, 0.098353 , -0.262626, 3, 1.000000 , -1.000000
290, 290, 12, 5000, h3 , 4, 1.000000, 4, 0.167262, 0.167262, 4, 0.171370 , 0.171370, 4, 1.000000 , 1.000000
291, 291, 12, 5000, h3 , 1, 1.000000, 1, 0.355693, 0.355693, 1, 0.358994 , 0.358994, 1, 1.000000 , 1.000000
292, 292, 12, 5000, h3 , 6, 0.000000, 0, 0.030075, 0.000000, 0, 0.030075 , 0.000000, 0, 0.000000 , 0.000000
293, 293, 12, 5000, h3 , 0, 1.000000, 2, 0.072264, 0.013937, 2, 0.071923 , 0.013937, 0, 0.000000 , 0.000000
294, 294, 12, 5000, h3 , 6, 0.000000, 3, 0.093473, 0.000000, 5, 0.096581 , 0.000000, 1, 0.000000 , 0.000000
295, 295, 12, 5000, h3 , 0, 1.000000, 3, 0.105836, -0.023148, 3, 0.111332 , -0.023148, 0, 1.000000 , 1.000000
296, 296, 12, 5000, h3 , 0, 1.000000, 0, 0.058427, 0.058427, 0, 0.058427 , 0.058427, 0, -1.000000 , -1.000000
297, 297, 12, 5000, h3 , 0, 1.000000, 1, 0.177027, 0.076682, 1, 0.178064 , 0.074250, 0, 1.000000 , 1.000000
298, 298, 12, 5000, h3 , 0, 1.000000, 4, 0.122159, 0.000000, 4, 0.122159 , 0.000000, 1, 1.000000 , -1.000000
299, 299, 12, 5000, h3 , 6, 0.000000, 2, 0.055197, 0.000000, 2, 0.053529 , 0.000000, 1, 0.000000 , 0.000000
300, 300, 12, 5000, h3 , 0, 1.000000, 5, 0.369456, 0.123737, 5, 0.375000 , 0.122137, 2, 1.000000 , -1.000000
301, 301, 12, 5000, h3 , 0, 1.000000, 0, 0.114060, 0.114060, 0, 0.119856 , 0.119856, 0, 1.000000 , 1.000000
302, 302, 12, 5000, h3 , 0, 1.000000, 0, 0.098025, 0.098025, 0, 0.094326 , 0.094326, 0, 1.000000 , 1.000000
303, 303, 12, 5000, h3 , 0, 1.000000, 0, 0.151242, 0.151242, 0, 0.153194 , 0.153194, 0, 1.000000 , 1.000000
304, 304, 12, 5000, h3 , 3, 1.000000, 5, 0.136150, 0.114094, 5, 0.136150 , 0.115385, 3, 1.000000 , 1.000000
305, 305, 12, 5000, h3 , 6, 0.000000, 5, 0.049554, 0.000000, 5, 0.045771 , 0.000000, 5, 1.000000 , 0.000000
306, 306, 12, 5000, h3 , 0, 1.000000, 0, 0.195652, 0.195652, 0, 0.192711 , 0.192711, 0, 1.000000 , 1.000000
307, 307, 12, 5000, h3 , 0, 1.000000, 1, 0.155814, 0.047478, 1, 0.155814 , 0.043219, 0, 1.000000 , 1.000000
308, 308, 12, 5000, h3 , 6, 0.000000, 5, 0.043143, 0.000000, 5, 0.036462 , 0.000000, 0, -1.000000 , 0.000000
309, 309, 12, 5000, h3 , 1, 1.000000, 1, 0.422899, 0.422899, 1, 0.426363 , 0.426363, 1, 1.000000 , 1.000000
310, 310, 12, 5000, h3 , 6, 0.000000, 4, 0.159614, 0.000000, 4, 0.158944 , 0.000000, 4, 1.000000 , 0.000000
311, 311, 12, 5000, h3 , 0, 1.000000, 4, 0.178747, 0.143086, 4, 0.183908 , 0.143087, 0, 1.000000 , 1.000000
312, 312, 12, 5000, h3 , 0, 1.000000, 2, 0.143357, 0.106151, 2, 0.142153 , 0.107463, 2, 1.000000 , -1.000000
313, 313, 12, 5000, h3 , 0, 1.000000, 1, 0.447414, 0.178378, 1, 0.448600 , 0.189041, 0, 1.000000 , 1.000000
314, 314, 12, 5000, h3 , 0, 1.000000, 0, 0.109681, 0.109681, 0, 0.109681 , 0.109681, 0, 1.000000 , 1.000000
315, 315, 12, 5000, h3 , 2, 1.000000, 2, 0.166461, 0.166461, 2, 0.169345 , 0.169345, 0, 1.000000 , 1.000000
316, 316, 12, 5000, h3 , 0, 1.000000, 3, 0.144673, -0.006110, 3, 0.146238 , -0.010267, 1, 1.000000 , -1.000000
317, 317, 12, 5000, h3 , 0, 1.000000, 0, 0.138600, 0.138600, 0, 0.145150 , 0.145150, 4, 1.000000 , 0.000000
318, 318, 12, 5000, h3 , 2, 1.000000, 2, 0.235045, 0.235045, 2, 0.233816 , 0.233816, 2, 1.000000 , 1.000000
319, 319, 12, 5000, h3 , 0, 0.000000, 2, 0.112416, 0.096210, 2, 0.119932 , 0.087512, 0, 1.000000 , 1.000000
320, 320, 12, 5000, h3 , 0, 1.000000, 1, 0.361792, 0.072508, 1, 0.363804 , 0.072508, 0, 1.000000 , 1.000000
321, 321, 12, 5000, h3 , 0, 1.000000, 3, 0.054778, -0.050234, 3, 0.056565 , -0.050234, 0, 0.000000 , 0.000000
322, 322, 12, 5000, h3 , 6, 0.000000, 4, 0.098747, 0.000000, 4, 0.098747 , 0.000000, 2, 0.000000 , 0.000000
323, 323, 12, 5000, h3 , 4, 1.000000, 4, 0.129905, 0.129905, 4, 0.138851 , 0.138851, 4, 1.000000 , 1.000000
324, 324, 12, 5000, h3 , 0, 1.000000, 2, 0.084098, 0.076355, 2, 0.087558 , 0.076355, 0, 1.000000 , 1.000000
325, 325, 12, 5000, h3 , 0, 1.000000, 0, 0.175687, 0.175687, 0, 0.176850 , 0.176850, 0, 1.000000 , 1.000000
326, 326, 12, 5000, h3 , 1, 1.000000, 2, 0.056854, 0.031558, 2, 0.056854 , 0.031558, 4, 1.000000 , -1.000000
327, 327, 12, 5000, h3 , 0, 1.000000, 0, 0.166882, 0.166882, 0, 0.167313 , 0.167313, 0, 1.000000 , 1.000000
328, 328, 12, 5000, h3 , 5, 0.000000, 1, 0.127057, 0.110937, 1, 0.129054 , 0.110937, 3, 1.000000 , 0.000000
329, 329, 12, 5000, h3 , 1, 1.000000, 1, 0.083167, 0.083167, 1, 0.084000 , 0.084000, 2, 1.000000 , -1.000000
330, 330, 12, 5000, h3 , 6, 0.000000, 3, 0.076208, 0.000000, 3, 0.076208 , 0.000000, 0, -1.000000 , 0.000000
331, 331, 12, 5000, h3 , 0, 1.000000, 1, 0.118891, 0.115239, 1, 0.118891 , 0.116261, 0, 1.000000 , 1.000000
332, 332, 12, 5000, h3 , 0, 1.000000, 1, 0.117111, 0.033921, 1, 0.115385 , 0.033921, 5, 1.000000 , -1.000000
333, 333, 12, 5000, h3 , 6, 0.000000, 3, 0.071644, 0.000000, 3, 0.072562 , 0.000000, 3, 0.000000 , 0.000000
334, 334, 12, 5000, h3 , 0, 1.000000, 1, 0.190432, 0.099183, 1, 0.191910 , 0.099183, 1, 1.000000 , 0.000000
335, 335, 12, 5000, h3 , 0, 1.000000, 1, 0.035993, -0.011583, 1, 0.037327 , -0.013553, 0, -1.000000 , -1.000000
336, 336, 12, 5000, h3 , 6, 0.000000, 5, 0.101857, 0.000000, 5, 0.101857 , 0.000000, 0, -1.000000 , 0.000000
337, 337, 12, 5000, h3 , 0, 1.000000, 0, 0.412827, 0.412827, 0, 0.414110 , 0.414110, 0, 1.000000 , 1.000000
338, 338, 12, 5000, h3 , 5, 0.000000, 5, 0.069634, 0.069634, 5, 0.069634 , 0.069634, 0, 0.000000 , 0.000000
339, 339, 12, 5000, h3 , 0, 1.000000, 3, 0.123907, 0.104386, 3, 0.123907 , 0.104386, 0, 1.000000 , 1.000000
340, 340, 12, 5000, h3 , 0, 1.000000, 1, 0.149401, 0.095866, 1, 0.149401 , 0.095866, 0, 1.000000 , 1.000000
341, 341, 12, 5000, h3 , 0, 1.000000, 3, 0.133542, 0.086031, 3, 0.124604 , 0.088372, 0, 1.000000 , 1.000000
342, 342, 12, 5000, h3 , 0, 1.000000, 2, 0.293433, -0.037453, 2, 0.298211 , -0.037453, 0, 1.000000 , 1.000000
343, 343, 12, 5000, h3 , 0, 1.000000, 1, 0.138346, 0.072134, 1, 0.136752 , 0.066600, 0, -1.000000 , -1.000000
344, 344, 12, 5000, h3 , 0, 1.000000, 0, 0.314060, 0.314060, 0, 0.318668 , 0.318668, 0, 1.000000 , 1.000000
345, 345, 12, 5000, h3 , 6, 0.000000, 2, 0.049027, 0.000000, 2, 0.046802 , 0.000000, 0, 0.000000 , 0.000000
346, 346, 12, 5000, h3 , 0, 1.000000, 0, 0.200791, 0.200791, 0, 0.209330 , 0.209330, 0, 1.000000 , 1.000000
347, 347, 12, 5000, h3 , 1, 1.000000, 4, 0.112150, 0.001661, 4, 0.114381 , 0.000000, 0, 1.000000 , 0.000000
348, 348, 12, 5000, h3 , 0, 1.000000, 1, 0.123234, -0.136808, 1, 0.122439 , -0.136808, 1, 1.000000 , -1.000000
349, 349, 12, 5000, h3 , 0, 1.000000, 0, 0.120567, 0.120567, 0, 0.118782 , 0.118782, 1, 0.000000 , -1.000000
350, 350, 12, 5000, h3 , 2, 1.000000, 3, 0.064189, 0.039837, 0, 0.064516 , 0.039837, 3, 1.000000 , 0.000000
351, 351, 12, 5000, h3 , 0, 1.000000, 0, 0.008683, 0.008683, 0, 0.008059 , 0.008059, 0, 1.000000 , 1.000000
352, 352, 12, 5000, h3 , 0, 1.000000, 1, 0.202839, 0.097207, 1, 0.203815 , 0.099888, 0, 1.000000 , 1.000000
353, 353, 12, 5000, h3 , 6, 0.000000, 5, 0.007692, 0.000000, 3, 0.007576 , 0.000000, 0, -1.000000 , 0.000000
354, 354, 12, 5000, h3 , 0, 1.000000, 0, 0.118762, 0.118762, 0, 0.119214 , 0.119214, 1, 1.000000 , -1.000000
355, 355, 12, 5000, h3 , 0, 1.000000, 1, 0.199443, 0.042279, 1, 0.203074 , 0.040665, 0, 1.000000 , 1.000000
356, 356, 12, 5000, h3 , 0, 1.000000, 1, 0.144529, 0.009404, 1, 0.149524 , 0.009404, 1, 1.000000 , -1.000000
357, 357, 12, 5000, h3 , 0, 1.000000, 2, 0.195800, 0.164202, 2, 0.199203 , 0.160911, 1, 1.000000 , -1.000000
358, 358, 12, 5000, h3 , 6, 0.000000, 1, 0.076202, 0.000000, 1, 0.077830 , 0.000000, 0, -1.000000 , 0.000000
359, 359, 12, 5000, h3 , 2, 1.000000, 4, 0.109467, 0.049578, 4, 0.112894 , 0.050794, 0, 1.000000 , -1.000000
360, 360, 12, 5000, h3 , 0, 1.000000, 0, 0.084790, 0.084790, 0, 0.083407 , 0.083407, 0, -1.000000 , -1.000000
361, 361, 12, 5000, h3 , 0, 1.000000, 1, 0.231873, 0.147144, 1, 0.231873 , 0.148544, 1, 1.000000 , 0.000000
362, 362, 12, 5000, h3 , 0, 1.000000, 1, 0.119727, 0.085714, 1, 0.121099 , 0.080934, 0, 1.000000 , 1.000000
363, 363, 12, 5000, h3 , 0, 1.000000, 4, 0.189123, 0.084463, 4, 0.192213 , 0.084463, 2, 0.000000 , -1.000000
364, 364, 12, 5000, h3 , 0, 1.000000, 1, 0.506664, 0.050847, 1, 0.509330 , 0.050847, 0, 1.000000 , 1.000000
365, 365, 12, 5000, h3 , 1, 1.000000, 3, 0.121668, 0.099829, 3, 0.121668 , 0.095073, 0, 1.000000 , 1.000000
366, 366, 12, 5000, h3 , 0, 1.000000, 1, 0.318044, 0.154908, 1, 0.319058 , 0.154908, 0, 1.000000 , 1.000000
367, 367, 12, 5000, h3 , 2, 1.000000, 4, 0.117255, 0.071356, 4, 0.117255 , 0.068507, 0, -1.000000 , -1.000000
368, 368, 12, 5000, h3 , 0, 1.000000, 0, 0.064345, 0.064345, 0, 0.064345 , 0.064345, 5, 0.000000 , -1.000000
369, 369, 12, 5000, h3 , 0, 1.000000, 0, 0.215817, 0.215817, 0, 0.219576 , 0.219576, 0, 1.000000 , 1.000000
370, 370, 12, 5000, h3 , 0, 1.000000, 2, 0.150646, 0.095676, 2, 0.147772 , 0.100093, 0, 1.000000 , 1.000000
371, 371, 12, 5000, h3 , 0, 0.000000, 1, 0.066508, 0.050000, 1, 0.075381 , 0.050000, 0, -1.000000 , -1.000000
372, 372, 12, 5000, h3 , 0, 1.000000, 1, 0.176726, 0.146840, 1, 0.178208 , 0.149876, 0, 1.000000 , 1.000000
373, 373, 12, 5000, h3 , 6, 0.000000, 0, 0.029762, 0.000000, 0, 0.031343 , 0.000000, 0, -1.000000 , 0.000000
374, 374, 12, 5000, h3 , 0, 1.000000, 4, 0.129104, 0.074526, 4, 0.128646 , 0.073469, 0, 1.000000 , 1.000000
375, 375, 12, 5000, h3 , 0, 1.000000, 2, 0.106209, 0.095281, 2, 0.112026 , 0.088665, 0, 1.000000 , 1.000000
376, 376, 12, 5000, h3 , 6, 0.000000, 5, -0.005450, 0.000000, 5, -0.010055 , 0.000000, 0, -1.000000 , 0.000000
377, 377, 12, 5000, h3 , 0, 1.000000, 1, 0.431574, -0.088889, 1, 0.431740 , -0.088889, 0, 1.000000 , 1.000000
378, 378, 12, 5000, h3 , 1, 1.000000, 3, 0.128794, 0.076923, 3, 0.126645 , 0.076923, 0, 1.000000 , -1.000000
379, 379, 12, 5000, h3 , 0, 1.000000, 0, 0.098188, 0.098188, 0, 0.097947 , 0.097947, 0, 0.000000 , 0.000000
380, 380, 12, 5000, h3 , 0, 1.000000, 4, 0.134581, 0.108183, 4, 0.134183 , 0.107714, 0, 1.000000 , 1.000000
381, 381, 12, 5000, h3 , 0, 1.000000, 1, 0.607477, 0.042373, 1, 0.608919 , 0.042373, 1, 1.000000 , 0.000000
382, 382, 12, 5000, h3 , 0, 1.000000, 1, 0.193957, 0.030829, 1, 0.194322 , 0.030829, 0, 1.000000 , 1.000000
383, 383, 12, 5000, h3 , 0, 1.000000, 0, 0.138158, 0.138158, 0, 0.143630 , 0.143630, 0, 1.000000 , 1.000000
