pits,heuristics,c,policy,iterations,seed,num_games,type_system,sts_size,domain, max_alg, min_alg, mm_level ,num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games
6,1,0.5,2,15000,0,100,2,500,0,BFB,UCT,NA,100,27,0,0.013699,0.986301,1
6,1,0.5,2,15000,0,100,2,700,0,BFB,UCT,NA,100,42,0,0.017241,0.982759,1
6,1,0.5,2,5000,0,100,2,1000,0,BFB,UCT,NA,100,44,0,0.071429,0.928571,4
6,1,0.5,2,5000,0,100,2,100,0,BFB,UCT,NA,100,22,0,0,1,0
6,1,0.5,2,5000,0,100,2,5000,0,BFB,UCT,NA,100,69,0,0.258065,0.741935,8
6,1,0.5,2,5000,0,100,2,500,0,BFB,UCT,NA,100,43,0,0.017544,0.982456,1
6,1,0.5,2,5000,0,100,2,700,0,BFB,UCT,NA,100,39,0,0.04918,0.95082,3
6,1,0.5,3,100000,0,100,2,1000,0,BFB,UCT,NA,100,42,0,0,1,0
6,1,0.5,3,100000,0,100,2,100,0,BFB,UCT,NA,100,30,0,0,1,0
6,1,0.5,3,100000,0,100,2,5000,0,BFB,UCT,NA,100,50,0,0,1,0
6,1,0.5,3,100000,0,100,2,500,0,BFB,UCT,NA,100,40,0,0,1,0
6,1,0.5,3,100000,0,100,2,700,0,BFB,UCT,NA,100,33,0,0.014925,0.985075,1
6,1,0.5,3,10000,0,100,2,1000,0,BFB,UCT,NA,100,36,0,0.03125,0.96875,2
6,1,0.5,3,10000,0,100,2,100,0,BFB,UCT,NA,100,21,0,0,1,0
6,1,0.5,3,10000,0,100,2,5000,0,BFB,UCT,NA,100,57,0,0.162791,0.837209,7
6,1,0.5,3,10000,0,100,2,500,0,BFB,UCT,NA,100,31,0,0.014493,0.985507,1
6,1,0.5,3,10000,0,100,2,700,0,BFB,UCT,NA,100,34,0,0.030303,0.969697,2
6,1,0.5,3,1000,0,100,2,1000,0,BFB,UCT,NA,100,47,0,0.320755,0.679245,17
6,1,0.5,3,1000,0,100,2,100,0,BFB,UCT,NA,100,34,0,0.030303,0.969697,2
6,1,0.5,3,1000,0,100,2,5000,0,BFB,UCT,NA,100,75,0,0.44,0.56,11
6,1,0.5,3,1000,0,100,2,500,0,BFB,UCT,NA,100,48,0,0.173077,0.826923,9
6,1,0.5,3,1000,0,100,2,700,0,BFB,UCT,NA,100,62,0,0.210526,0.789474,8
6,1,0.5,3,15000,0,100,2,1000,0,BFB,UCT,NA,100,46,0,0,1,0
6,1,0.5,3,15000,0,100,2,100,0,BFB,UCT,NA,100,27,0,0,1,0
6,1,0.5,3,15000,0,100,2,5000,0,BFB,UCT,NA,100,56,0,0.181818,0.818182,8
6,1,0.5,3,15000,0,100,2,500,0,BFB,UCT,NA,100,40,0,0.033333,0.966667,2
6,1,0.5,3,15000,0,100,2,700,0,BFB,UCT,NA,100,47,0,0,1,0
6,1,0.5,3,5000,0,100,2,1000,0,BFB,UCT,NA,100,50,0,0.04,0.96,2
6,1,0.5,3,5000,0,100,2,100,0,BFB,UCT,NA,100,29,0,0,1,0
6,1,0.5,3,5000,0,100,2,5000,0,BFB,UCT,NA,100,60,0,0.225,0.775,9
6,1,0.5,3,5000,0,100,2,500,0,BFB,UCT,NA,100,36,0,0,1,0
6,1,0.5,3,5000,0,100,2,700,0,BFB,UCT,NA,100,37,0,0.047619,0.952381,3
6,1,2.5,1,100000,0,100,2,1000,0,BFB,UCT,NA,100,40,0,0,1,0
6,1,2.5,1,100000,0,100,2,100,0,BFB,UCT,NA,100,24,0,0,1,0
6,1,2.5,1,100000,0,100,2,5000,0,BFB,UCT,NA,100,50,0,0,1,0
6,1,2.5,1,100000,0,100,2,500,0,BFB,UCT,NA,100,27,0,0,1,0
6,1,2.5,1,100000,0,100,2,700,0,BFB,UCT,NA,100,30,0,0,1,0
6,1,2.5,1,10000,0,100,2,1000,0,BFB,UCT,NA,100,39,0,0.04918,0.95082,3
6,1,2.5,1,10000,0,100,2,100,0,BFB,UCT,NA,100,29,0,0,1,0
6,1,2.5,1,10000,0,100,2,5000,0,BFB,UCT,NA,100,55,0,0.177778,0.822222,8
6,1,2.5,1,10000,0,100,2,500,0,BFB,UCT,NA,100,37,0,0,1,0
6,1,2.5,1,10000,0,100,2,700,0,BFB,UCT,NA,100,28,0,0.013889,0.986111,1
6,1,2.5,1,1000,0,100,2,1000,0,BFB,UCT,NA,100,63,0,0.324324,0.675676,12
6,1,2.5,1,1000,0,100,2,100,0,BFB,UCT,NA,100,31,0,0,1,0
6,1,2.5,1,1000,0,100,2,5000,0,BFB,UCT,NA,100,79,0,0.52381,0.47619,11
6,1,2.5,1,1000,0,100,2,500,0,BFB,UCT,NA,100,59,0,0.268293,0.731707,11
6,1,2.5,1,1000,0,100,2,700,0,BFB,UCT,NA,100,65,0,0.228571,0.771429,8
6,1,2.5,1,15000,0,100,2,1000,0,BFB,UCT,NA,100,45,0,0,1,0
6,1,2.5,1,15000,0,100,2,100,0,BFB,UCT,NA,100,20,0,0.0125,0.9875,1
6,1,2.5,1,15000,0,100,2,5000,0,BFB,UCT,NA,100,56,0,0.136364,0.863636,6
6,1,2.5,1,15000,0,100,2,500,0,BFB,UCT,NA,100,37,0,0.031746,0.968254,2
6,1,2.5,1,15000,0,100,2,700,0,BFB,UCT,NA,100,43,0,0,1,0
6,1,2.5,1,5000,0,100,2,1000,0,BFB,UCT,NA,100,35,0,0.061538,0.938462,4
6,1,2.5,1,5000,0,100,2,100,0,BFB,UCT,NA,100,22,0,0,1,0
6,1,2.5,1,5000,0,100,2,5000,0,BFB,UCT,NA,100,58,0,0.309524,0.690476,13
6,1,2.5,1,5000,0,100,2,500,0,BFB,UCT,NA,100,40,0,0.016667,0.983333,1
6,1,2.5,1,5000,0,100,2,700,0,BFB,UCT,NA,100,47,0,0.056604,0.943396,3
6,1,2.5,2,100000,0,100,2,1000,0,BFB,UCT,NA,100,47,0,0,1,0
6,1,2.5,2,100000,0,100,2,100,0,BFB,UCT,NA,100,25,0,0,1,0
6,1,2.5,2,100000,0,100,2,5000,0,BFB,UCT,NA,100,59,0,0,1,0
6,1,2.5,2,100000,0,100,2,500,0,BFB,UCT,NA,100,44,0,0,1,0
6,1,2.5,2,100000,0,100,2,700,0,BFB,UCT,NA,100,30,0,0,1,0
6,1,2.5,2,10000,0,100,2,1000,0,BFB,UCT,NA,100,35,0,0.030769,0.969231,2
6,1,2.5,2,10000,0,100,2,100,0,BFB,UCT,NA,100,28,0,0,1,0
6,1,2.5,2,10000,0,100,2,5000,0,BFB,UCT,NA,100,48,0,0.230769,0.769231,12
6,1,2.5,2,10000,0,100,2,500,0,BFB,UCT,NA,100,37,0,0.015873,0.984127,1
6,1,2.5,2,10000,0,100,2,700,0,BFB,UCT,NA,100,36,0,0.03125,0.96875,2
6,1,2.5,2,1000,0,100,2,1000,0,BFB,UCT,NA,100,67,0,0.363636,0.636364,12
6,1,2.5,2,1000,0,100,2,100,0,BFB,UCT,NA,100,40,0,0.083333,0.916667,5
6,1,2.5,2,1000,0,100,2,5000,0,BFB,UCT,NA,100,79,0,0.52381,0.47619,11
6,1,2.5,2,1000,0,100,2,500,0,BFB,UCT,NA,100,58,0,0.214286,0.785714,9
6,1,2.5,2,1000,0,100,2,700,0,BFB,UCT,NA,100,65,0,0.4,0.6,14
6,1,2.5,2,15000,0,100,2,1000,0,BFB,UCT,NA,100,52,0,0,1,0
6,1,2.5,2,15000,0,100,2,100,0,BFB,UCT,NA,100,22,0,0,1,0
6,1,2.5,2,15000,0,100,2,5000,0,BFB,UCT,NA,100,61,0,0.025641,0.974359,1
6,1,2.5,2,15000,0,100,2,500,0,BFB,UCT,NA,100,31,0,0,1,0
6,1,2.5,2,15000,0,100,2,700,0,BFB,UCT,NA,100,45,0,0,1,0
6,1,2.5,2,5000,0,100,2,1000,0,BFB,UCT,NA,100,46,0,0.074074,0.925926,4
6,1,2.5,2,5000,0,100,2,100,0,BFB,UCT,NA,100,22,0,0.012821,0.987179,1
6,1,2.5,2,5000,0,100,2,5000,0,BFB,UCT,NA,100,60,0,0.275,0.725,11
6,1,2.5,2,5000,0,100,2,500,0,BFB,UCT,NA,100,50,0,0.02,0.98,1
6,1,2.5,2,5000,0,100,2,700,0,BFB,UCT,NA,100,42,0,0.068966,0.931035,4
6,1,2.5,3,100000,0,100,2,1000,0,BFB,UCT,NA,100,37,0,0.015873,0.984127,1
6,1,2.5,3,100000,0,100,2,100,0,BFB,UCT,NA,100,22,0,0,1,0
6,1,2.5,3,100000,0,100,2,5000,0,BFB,UCT,NA,100,48,0,0.019231,0.980769,1
6,1,2.5,3,100000,0,100,2,500,0,BFB,UCT,NA,100,35,0,0,1,0
6,1,2.5,3,100000,0,100,2,700,0,BFB,UCT,NA,100,30,0,0,1,0
6,1,2.5,3,10000,0,100,2,1000,0,BFB,UCT,NA,100,47,0,0.075472,0.924528,4
6,1,2.5,3,10000,0,100,2,100,0,BFB,UCT,NA,100,30,0,0,1,0
6,1,2.5,3,10000,0,100,2,5000,0,BFB,UCT,NA,100,58,0,0.261905,0.738095,11
6,1,2.5,3,10000,0,100,2,500,0,BFB,UCT,NA,100,35,0,0.030769,0.969231,2
6,1,2.5,3,10000,0,100,2,700,0,BFB,UCT,NA,100,41,0,0.016949,0.983051,1
6,1,2.5,3,1000,0,100,2,1000,0,BFB,UCT,NA,100,58,0,0.404762,0.595238,17
6,1,2.5,3,1000,0,100,2,100,0,BFB,UCT,NA,100,41,0,0.050847,0.949153,3
6,1,2.5,3,1000,0,100,2,5000,0,BFB,UCT,NA,100,79,0,0.52381,0.47619,11
6,1,2.5,3,1000,0,100,2,500,0,BFB,UCT,NA,100,44,0,0.160714,0.839286,9
6,1,2.5,3,1000,0,100,2,700,0,BFB,UCT,NA,100,51,0,0.265306,0.734694,13
6,1,2.5,3,15000,0,100,2,1000,0,BFB,UCT,NA,100,30,0,0.028571,0.971429,2
6,1,2.5,3,15000,0,100,2,100,0,BFB,UCT,NA,100,18,0,0,1,0
6,1,2.5,3,15000,0,100,2,5000,0,BFB,UCT,NA,100,59,0,0.097561,0.902439,4
6,1,2.5,3,15000,0,100,2,500,0,BFB,UCT,NA,100,33,0,0.014925,0.985075,1
6,1,2.5,3,15000,0,100,2,700,0,BFB,UCT,NA,100,32,0,0.014706,0.985294,1
6,1,2.5,3,5000,0,100,2,1000,0,BFB,UCT,NA,100,45,0,0.054545,0.945455,3
6,1,2.5,3,5000,0,100,2,100,0,BFB,UCT,NA,100,33,0,0.014925,0.985075,1
6,1,2.5,3,5000,0,100,2,5000,0,BFB,UCT,NA,100,55,0,0.266667,0.733333,12
6,1,2.5,3,5000,0,100,2,500,0,BFB,UCT,NA,100,38,0,0.016129,0.983871,1
6,1,2.5,3,5000,0,100,2,700,0,BFB,UCT,NA,100,45,0,0.072727,0.927273,4
6,2,0.5,1,100000,0,100,2,1000,0,BFB,UCT,NA,100,48,0,0,1,0
6,2,0.5,1,100000,0,100,2,100,0,BFB,UCT,NA,100,18,0,0.012195,0.987805,1
6,2,0.5,1,100000,0,100,2,5000,0,BFB,UCT,NA,100,69,0,0.064516,0.935484,2
6,2,0.5,1,100000,0,100,2,500,0,BFB,UCT,NA,100,28,0,0.041667,0.958333,3
6,2,0.5,1,100000,0,100,2,700,0,BFB,UCT,NA,100,41,0,0,1,0
6,2,0.5,1,10000,0,100,2,1000,0,BFB,UCT,NA,100,47,0,0.037736,0.962264,2
6,2,0.5,1,10000,0,100,2,100,0,BFB,UCT,NA,100,24,0,0,1,0
6,2,0.5,1,10000,0,100,2,5000,0,BFB,UCT,NA,100,71,0,0.310345,0.689655,9
6,2,0.5,1,10000,0,100,2,500,0,BFB,UCT,NA,100,32,0,0.014706,0.985294,1
6,2,0.5,1,10000,0,100,2,700,0,BFB,UCT,NA,100,41,0,0.033898,0.966102,2
6,2,0.5,1,1000,0,100,2,1000,0,BFB,UCT,NA,100,50,0,0.34,0.66,17
6,2,0.5,1,1000,0,100,2,100,0,BFB,UCT,NA,100,42,0,0.034483,0.965517,2
6,2,0.5,1,1000,0,100,2,5000,0,BFB,UCT,NA,100,91,0,0.222222,0.777778,2
6,2,0.5,1,1000,0,100,2,500,0,BFB,UCT,NA,100,49,0,0.176471,0.823529,9
6,2,0.5,1,1000,0,100,2,700,0,BFB,UCT,NA,100,49,0,0.215686,0.784314,11
6,2,0.5,1,15000,0,100,2,1000,0,BFB,UCT,NA,100,51,0,0,1,0
6,2,0.5,1,15000,0,100,2,100,0,BFB,UCT,NA,100,20,0,0,1,0
6,2,0.5,1,15000,0,100,2,5000,0,BFB,UCT,NA,100,68,0,0.0625,0.9375,2
6,2,0.5,1,15000,0,100,2,500,0,BFB,UCT,NA,100,32,0,0.029412,0.970588,2
6,2,0.5,1,15000,0,100,2,700,0,BFB,UCT,NA,100,38,0,0.016129,0.983871,1
6,2,0.5,1,5000,0,100,2,1000,0,BFB,UCT,NA,100,44,0,0.035714,0.964286,2
6,2,0.5,1,5000,0,100,2,100,0,BFB,UCT,NA,100,23,0,0,1,0
6,2,0.5,1,5000,0,100,2,5000,0,BFB,UCT,NA,100,75,0,0.2,0.8,5
6,2,0.5,1,5000,0,100,2,500,0,BFB,UCT,NA,100,28,0,0.041667,0.958333,3
6,2,0.5,1,5000,0,100,2,700,0,BFB,UCT,NA,100,44,0,0.142857,0.857143,8
6,2,0.5,2,100000,0,100,2,1000,0,BFB,UCT,NA,100,38,0,0.016129,0.983871,1
6,2,0.5,2,100000,0,100,2,100,0,BFB,UCT,NA,100,16,0,0,1,0
6,2,0.5,2,100000,0,100,2,5000,0,BFB,UCT,NA,100,64,0,0.027778,0.972222,1
6,2,0.5,2,100000,0,100,2,500,0,BFB,UCT,NA,100,39,0,0,1,0
6,2,0.5,2,100000,0,100,2,700,0,BFB,UCT,NA,100,39,0,0.016393,0.983607,1
6,2,0.5,2,10000,0,100,2,1000,0,BFB,UCT,NA,100,48,0,0.076923,0.923077,4
6,2,0.5,2,10000,0,100,2,100,0,BFB,UCT,NA,100,21,0,0,1,0
6,2,0.5,2,10000,0,100,2,5000,0,BFB,UCT,NA,100,70,0,0.133333,0.866667,4
6,2,0.5,2,10000,0,100,2,500,0,BFB,UCT,NA,100,40,0,0.05,0.95,3
6,2,0.5,2,10000,0,100,2,700,0,BFB,UCT,NA,100,44,0,0.053571,0.946429,3
6,2,0.5,2,1000,0,100,2,1000,0,BFB,UCT,NA,100,56,0,0.386364,0.613636,17
6,2,0.5,2,1000,0,100,2,100,0,BFB,UCT,NA,100,36,0,0.03125,0.96875,2
6,2,0.5,2,1000,0,100,2,5000,0,BFB,UCT,NA,100,91,0,0.222222,0.777778,2
6,2,0.5,2,1000,0,100,2,500,0,BFB,UCT,NA,100,57,0,0.209302,0.790698,9
6,2,0.5,2,1000,0,100,2,700,0,BFB,UCT,NA,100,50,0,0.16,0.84,8
6,2,0.5,2,15000,0,100,2,1000,0,BFB,UCT,NA,100,47,0,0.018868,0.981132,1
6,2,0.5,2,15000,0,100,2,100,0,BFB,UCT,NA,100,23,0,0.012987,0.987013,1
6,2,0.5,2,15000,0,100,2,5000,0,BFB,UCT,NA,100,73,0,0.222222,0.777778,6
6,2,0.5,2,15000,0,100,2,500,0,BFB,UCT,NA,100,44,0,0.035714,0.964286,2
6,2,0.5,2,15000,0,100,2,700,0,BFB,UCT,NA,100,38,0,0.064516,0.935484,4
6,2,0.5,2,5000,0,100,2,1000,0,BFB,UCT,NA,100,49,0,0.078431,0.921569,4
6,2,0.5,2,5000,0,100,2,100,0,BFB,UCT,NA,100,24,0,0,1,0
6,2,0.5,2,5000,0,100,2,5000,0,BFB,UCT,NA,100,75,0,0.28,0.72,7
6,2,0.5,2,5000,0,100,2,500,0,BFB,UCT,NA,100,34,0,0.015152,0.984848,1
6,2,0.5,2,5000,0,100,2,700,0,BFB,UCT,NA,100,42,0,0.086207,0.913793,5
6,2,0.5,3,100000,0,100,2,1000,0,BFB,UCT,NA,100,44,0,0.035714,0.964286,2
6,2,0.5,3,100000,0,100,2,100,0,BFB,UCT,NA,100,19,0,0.037037,0.962963,3
6,2,0.5,3,100000,0,100,2,5000,0,BFB,UCT,NA,100,57,0,0.069767,0.930233,3
6,2,0.5,3,100000,0,100,2,500,0,BFB,UCT,NA,100,34,0,0,1,0
6,2,0.5,3,100000,0,100,2,700,0,BFB,UCT,NA,100,29,0,0.014085,0.985915,1
6,2,0.5,3,10000,0,100,2,1000,0,BFB,UCT,NA,100,56,0,0.068182,0.931818,3
6,2,0.5,3,10000,0,100,2,100,0,BFB,UCT,NA,100,15,0,0,1,0
6,2,0.5,3,10000,0,100,2,5000,0,BFB,UCT,NA,100,70,0,0.133333,0.866667,4
6,2,0.5,3,10000,0,100,2,500,0,BFB,UCT,NA,100,36,0,0,1,0
6,2,0.5,3,10000,0,100,2,700,0,BFB,UCT,NA,100,43,0,0.035088,0.964912,2
6,2,0.5,3,1000,0,100,2,1000,0,BFB,UCT,NA,100,63,0,0.351351,0.648649,13
6,2,0.5,3,1000,0,100,2,100,0,BFB,UCT,NA,100,30,0,0.028571,0.971429,2
6,2,0.5,3,1000,0,100,2,5000,0,BFB,UCT,NA,100,91,0,0.222222,0.777778,2
6,2,0.5,3,1000,0,100,2,500,0,BFB,UCT,NA,100,48,0,0.096154,0.903846,5
6,2,0.5,3,1000,0,100,2,700,0,BFB,UCT,NA,100,49,0,0.156863,0.843137,8
6,2,0.5,3,15000,0,100,2,1000,0,BFB,UCT,NA,100,53,0,0.042553,0.957447,2
6,2,0.5,3,15000,0,100,2,100,0,BFB,UCT,NA,100,23,0,0,1,0
6,2,0.5,3,15000,0,100,2,5000,0,BFB,UCT,NA,100,72,0,0.107143,0.892857,3
6,2,0.5,3,15000,0,100,2,500,0,BFB,UCT,NA,100,41,0,0.016949,0.983051,1
6,2,0.5,3,15000,0,100,2,700,0,BFB,UCT,NA,100,40,0,0.033333,0.966667,2
6,2,0.5,3,5000,0,100,2,1000,0,BFB,UCT,NA,100,50,0,0.08,0.92,4
6,2,0.5,3,5000,0,100,2,100,0,BFB,UCT,NA,100,21,0,0.012658,0.987342,1
6,2,0.5,3,5000,0,100,2,5000,0,BFB,UCT,NA,100,65,0,0.257143,0.742857,9
6,2,0.5,3,5000,0,100,2,500,0,BFB,UCT,NA,100,36,0,0.046875,0.953125,3
6,2,0.5,3,5000,0,100,2,700,0,BFB,UCT,NA,100,45,0,0.018182,0.981818,1
6,2,2.5,1,100000,0,100,2,1000,0,BFB,UCT,NA,100,32,0,0.029412,0.970588,2
6,2,2.5,1,100000,0,100,2,100,0,BFB,UCT,NA,100,14,0,0,1,0
6,2,2.5,1,100000,0,100,2,5000,0,BFB,UCT,NA,100,72,0,0,1,0
6,2,2.5,1,100000,0,100,2,500,0,BFB,UCT,NA,100,25,0,0.013333,0.986667,1
6,2,2.5,1,100000,0,100,2,700,0,BFB,UCT,NA,100,34,0,0.030303,0.969697,2
6,2,2.5,1,10000,0,100,2,1000,0,BFB,UCT,NA,100,44,0,0.053571,0.946429,3
6,2,2.5,1,10000,0,100,2,100,0,BFB,UCT,NA,100,18,0,0.02439,0.97561,2
6,2,2.5,1,10000,0,100,2,5000,0,BFB,UCT,NA,100,64,0,0.166667,0.833333,6
6,2,2.5,1,10000,0,100,2,500,0,BFB,UCT,NA,100,33,0,0,1,0
6,2,2.5,1,10000,0,100,2,700,0,BFB,UCT,NA,100,38,0,0.096774,0.903226,6
6,2,2.5,1,1000,0,100,2,1000,0,BFB,UCT,NA,100,57,0,0.348837,0.651163,15
6,2,2.5,1,1000,0,100,2,100,0,BFB,UCT,NA,100,32,0,0.014706,0.985294,1
6,2,2.5,1,1000,0,100,2,5000,0,BFB,UCT,NA,100,89,0,0.272727,0.727273,3
6,2,2.5,1,1000,0,100,2,500,0,BFB,UCT,NA,100,57,0,0.27907,0.72093,12
6,2,2.5,1,1000,0,100,2,700,0,BFB,UCT,NA,100,47,0,0.301887,0.698113,16
6,2,2.5,1,15000,0,100,2,1000,0,BFB,UCT,NA,100,46,0,0,1,0
6,2,2.5,1,15000,0,100,2,100,0,BFB,UCT,NA,100,25,0,0,1,0
6,2,2.5,1,15000,0,100,2,5000,0,BFB,UCT,NA,100,72,0,0.035714,0.964286,1
6,2,2.5,1,15000,0,100,2,500,0,BFB,UCT,NA,100,37,0,0,1,0
6,2,2.5,1,15000,0,100,2,700,0,BFB,UCT,NA,100,38,0,0.048387,0.951613,3
6,2,2.5,1,5000,0,100,2,1000,0,BFB,UCT,NA,100,61,0,0.102564,0.897436,4
6,2,2.5,1,5000,0,100,2,100,0,BFB,UCT,NA,100,24,0,0.013158,0.986842,1
6,2,2.5,1,5000,0,100,2,5000,0,BFB,UCT,NA,100,64,0,0.277778,0.722222,10
6,2,2.5,1,5000,0,100,2,500,0,BFB,UCT,NA,100,37,0,0.015873,0.984127,1
6,2,2.5,1,5000,0,100,2,700,0,BFB,UCT,NA,100,50,0,0.04,0.96,2
6,2,2.5,2,100000,0,100,2,1000,0,BFB,UCT,NA,100,40,0,0.016667,0.983333,1
6,2,2.5,2,100000,0,100,2,100,0,BFB,UCT,NA,100,13,0,0,1,0
6,2,2.5,2,100000,0,100,2,5000,0,BFB,UCT,NA,100,62,0,0.078947,0.921053,3
6,2,2.5,2,100000,0,100,2,500,0,BFB,UCT,NA,100,33,0,0.029851,0.970149,2
6,2,2.5,2,100000,0,100,2,700,0,BFB,UCT,NA,100,30,0,0,1,0
6,2,2.5,2,10000,0,100,2,1000,0,BFB,UCT,NA,100,47,0,0.037736,0.962264,2
6,2,2.5,2,10000,0,100,2,100,0,BFB,UCT,NA,100,19,0,0,1,0
6,2,2.5,2,10000,0,100,2,5000,0,BFB,UCT,NA,100,65,0,0.285714,0.714286,10
6,2,2.5,2,10000,0,100,2,500,0,BFB,UCT,NA,100,36,0,0,1,0
6,2,2.5,2,10000,0,100,2,700,0,BFB,UCT,NA,100,36,0,0,1,0
6,2,2.5,2,1000,0,100,2,1000,0,BFB,UCT,NA,100,60,0,0.3,0.7,12
6,2,2.5,2,1000,0,100,2,100,0,BFB,UCT,NA,100,33,0,0.059701,0.940298,4
6,2,2.5,2,1000,0,100,2,5000,0,BFB,UCT,NA,100,89,0,0.272727,0.727273,3
6,2,2.5,2,1000,0,100,2,500,0,BFB,UCT,NA,100,43,0,0.263158,0.736842,15
6,2,2.5,2,1000,0,100,2,700,0,BFB,UCT,NA,100,54,0,0.282609,0.717391,13
6,2,2.5,2,15000,0,100,2,1000,0,BFB,UCT,NA,100,41,0,0.033898,0.966102,2
6,2,2.5,2,15000,0,100,2,100,0,BFB,UCT,NA,100,22,0,0.025641,0.974359,2
6,2,2.5,2,15000,0,100,2,5000,0,BFB,UCT,NA,100,67,0,0.151515,0.848485,5
6,2,2.5,2,15000,0,100,2,500,0,BFB,UCT,NA,100,30,0,0.028571,0.971429,2
6,2,2.5,2,15000,0,100,2,700,0,BFB,UCT,NA,100,37,0,0,1,0
6,2,2.5,2,5000,0,100,2,1000,0,BFB,UCT,NA,100,55,0,0.044444,0.955556,2
6,2,2.5,2,5000,0,100,2,100,0,BFB,UCT,NA,100,22,0,0,1,0
6,2,2.5,2,5000,0,100,2,5000,0,BFB,UCT,NA,100,65,0,0.257143,0.742857,9
6,2,2.5,2,5000,0,100,2,500,0,BFB,UCT,NA,100,36,0,0.046875,0.953125,3
6,2,2.5,2,5000,0,100,2,700,0,BFB,UCT,NA,100,43,0,0.087719,0.912281,5
6,2,2.5,3,100000,0,100,2,1000,0,BFB,UCT,NA,100,39,0,0.032787,0.967213,2
6,2,2.5,3,100000,0,100,2,100,0,BFB,UCT,NA,100,26,0,0.013514,0.986486,1
6,2,2.5,3,100000,0,100,2,5000,0,BFB,UCT,NA,100,64,0,0.111111,0.888889,4
6,2,2.5,3,100000,0,100,2,500,0,BFB,UCT,NA,100,30,0,0,1,0
6,2,2.5,3,100000,0,100,2,700,0,BFB,UCT,NA,100,37,0,0.031746,0.968254,2
6,2,2.5,3,10000,0,100,2,1000,0,BFB,UCT,NA,100,42,0,0.068966,0.931035,4
6,2,2.5,3,10000,0,100,2,100,0,BFB,UCT,NA,100,19,0,0,1,0
6,2,2.5,3,10000,0,100,2,5000,0,BFB,UCT,NA,100,60,0,0.15,0.85,6
6,2,2.5,3,10000,0,100,2,500,0,BFB,UCT,NA,100,35,0,0.030769,0.969231,2
6,2,2.5,3,10000,0,100,2,700,0,BFB,UCT,NA,100,41,0,0.033898,0.966102,2
6,2,2.5,3,1000,0,100,2,1000,0,BFB,UCT,NA,100,50,0,0.34,0.66,17
6,2,2.5,3,1000,0,100,2,100,0,BFB,UCT,NA,100,37,0,0.031746,0.968254,2
6,2,2.5,3,1000,0,100,2,5000,0,BFB,UCT,NA,100,90,0,0.5,0.5,5
6,2,2.5,3,1000,0,100,2,500,0,BFB,UCT,NA,100,43,0,0.175439,0.824561,10
6,2,2.5,3,1000,0,100,2,700,0,BFB,UCT,NA,100,49,0,0.254902,0.745098,13
6,2,2.5,3,15000,0,100,2,1000,0,BFB,UCT,NA,100,32,0,0.014706,0.985294,1
6,2,2.5,3,15000,0,100,2,100,0,BFB,UCT,NA,100,25,0,0.026667,0.973333,2
6,2,2.5,3,15000,0,100,2,5000,0,BFB,UCT,NA,100,64,0,0.027778,0.972222,1
6,2,2.5,3,15000,0,100,2,500,0,BFB,UCT,NA,100,26,0,0.013514,0.986486,1
6,2,2.5,3,15000,0,100,2,700,0,BFB,UCT,NA,100,35,0,0.046154,0.953846,3
6,2,2.5,3,5000,0,100,2,1000,0,BFB,UCT,NA,100,50,0,0.1,0.9,5
6,2,2.5,3,5000,0,100,2,100,0,BFB,UCT,NA,100,27,0,0.013699,0.986301,1
6,2,2.5,3,5000,0,100,2,5000,0,BFB,UCT,NA,100,73,0,0.296296,0.703704,8
6,2,2.5,3,5000,0,100,2,500,0,BFB,UCT,NA,100,35,0,0.030769,0.969231,2
6,2,2.5,3,5000,0,100,2,700,0,BFB,UCT,NA,100,43,0,0.035088,0.964912,2
6,3,0.5,1,100000,0,100,2,1000,0,BFB,UCT,NA,100,29,0,0.84507,0.15493,60
6,3,0.5,1,100000,0,100,2,100,0,BFB,UCT,NA,100,33,0,0.626866,0.373134,42
6,3,0.5,1,100000,0,100,2,5000,0,BFB,UCT,NA,100,28,0,0.652778,0.347222,47
6,3,0.5,1,100000,0,100,2,500,0,BFB,UCT,NA,100,28,0,0.888889,0.111111,64
6,3,0.5,1,100000,0,100,2,700,0,BFB,UCT,NA,100,25,0,0.906667,0.093333,68
6,3,0.5,1,10000,0,100,2,1000,0,BFB,UCT,NA,100,36,0,0.875,0.125,56
6,3,0.5,1,10000,0,100,2,100,0,BFB,UCT,NA,100,45,0,0.745455,0.254545,41
6,3,0.5,1,10000,0,100,2,5000,0,BFB,UCT,NA,100,32,0,0.632353,0.367647,43
6,3,0.5,1,10000,0,100,2,500,0,BFB,UCT,NA,100,21,0,0.898734,0.101266,71
6,3,0.5,1,10000,0,100,2,700,0,BFB,UCT,NA,100,24,0,0.921053,0.078947,70
6,3,0.5,1,1000,0,100,2,1000,0,BFB,UCT,NA,100,36,0,0.71875,0.28125,46
6,3,0.5,1,1000,0,100,2,100,0,BFB,UCT,NA,100,38,0,0.870968,0.129032,54
6,3,0.5,1,1000,0,100,2,5000,0,BFB,UCT,NA,100,39,0,0.52459,0.47541,32
6,3,0.5,1,1000,0,100,2,500,0,BFB,UCT,NA,100,33,0,0.910448,0.089552,61
6,3,0.5,1,1000,0,100,2,700,0,BFB,UCT,NA,100,35,0,0.876923,0.123077,57
6,3,0.5,1,15000,0,100,2,1000,0,BFB,UCT,NA,100,27,0,0.90411,0.09589,66
