pits,heuristics,c,policy,iterations,seed,num_games,type_system,sts_size, mm_level ,domain, max_alg, min_alg,num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games
6,1,0.5,1,5000,0,100,2,500,4,0,BFB,MINMAX,100,43,0,0.929825,0.070175,53
6,1,0.5,1,5000,0,100,2,500,5,0,BFB,MINMAX,100,40,0,0.716667,0.283333,43
6,1,0.5,1,5000,0,100,2,500,6,0,BFB,MINMAX,100,57,0,0.581395,0.418605,25
6,1,0.5,1,5000,0,100,2,700,3,0,BFB,MINMAX,100,30,0,0.971429,0.028571,68
6,1,0.5,1,5000,0,100,2,700,4,0,BFB,MINMAX,100,43,0,0.947368,0.052632,54
6,1,0.5,1,5000,0,100,2,700,5,0,BFB,MINMAX,100,44,0,0.857143,0.142857,48
6,1,0.5,1,5000,0,100,2,700,6,0,BFB,MINMAX,100,52,0,0.75,0.25,36
6,1,0.5,2,100000,0,100,2,1000,3,0,BFB,MINMAX,100,32,0,1,0,68
6,1,0.5,2,100000,0,100,2,1000,4,0,BFB,MINMAX,100,38,0,0.983871,0.016129,61
6,1,0.5,2,100000,0,100,2,1000,5,0,BFB,MINMAX,100,52,0,0.895833,0.104167,43
6,1,0.5,2,100000,0,100,2,100,3,0,BFB,MINMAX,100,56,0,0.795455,0.204545,35
6,1,0.5,2,100000,0,100,2,100,4,0,BFB,MINMAX,100,52,0,0.604167,0.395833,29
6,1,0.5,2,100000,0,100,2,100,5,0,BFB,MINMAX,100,60,0,0.325,0.675,13
6,1,0.5,2,100000,0,100,2,5000,3,0,BFB,MINMAX,100,28,0,1,0,72
6,1,0.5,2,100000,0,100,2,5000,4,0,BFB,MINMAX,100,28,0,1,0,72
6,1,0.5,2,100000,0,100,2,5000,5,0,BFB,MINMAX,100,40,0,0.95,0.05,57
6,1,0.5,2,100000,0,100,2,500,3,0,BFB,MINMAX,100,41,0,1,0,59
6,1,0.5,2,100000,0,100,2,500,4,0,BFB,MINMAX,100,39,0,0.918033,0.081967,56
6,1,0.5,2,100000,0,100,2,500,5,0,BFB,MINMAX,100,49,0,0.784314,0.215686,40
6,1,0.5,2,100000,0,100,2,700,3,0,BFB,MINMAX,100,37,0,0.984127,0.015873,62
6,1,0.5,2,100000,0,100,2,700,4,0,BFB,MINMAX,100,46,0,0.981481,0.018519,53
6,1,0.5,2,100000,0,100,2,700,5,0,BFB,MINMAX,100,49,0,0.921569,0.078431,47
6,1,0.5,2,10000,0,100,2,1000,3,0,BFB,MINMAX,100,34,0,0.984848,0.015152,65
6,1,0.5,2,10000,0,100,2,1000,4,0,BFB,MINMAX,100,36,0,1,0,64
6,1,0.5,2,10000,0,100,2,1000,5,0,BFB,MINMAX,100,49,0,0.960784,0.039216,49
6,1,0.5,2,10000,0,100,2,1000,6,0,BFB,MINMAX,100,55,0,0.8,0.2,36
6,1,0.5,2,10000,0,100,2,100,3,0,BFB,MINMAX,100,48,0,0.769231,0.230769,40
6,1,0.5,2,10000,0,100,2,100,4,0,BFB,MINMAX,100,50,0,0.68,0.32,34
6,1,0.5,2,10000,0,100,2,100,5,0,BFB,MINMAX,100,53,0,0.340426,0.659574,16
6,1,0.5,2,10000,0,100,2,100,6,0,BFB,MINMAX,100,50,0,0.22,0.78,11
6,1,0.5,2,10000,0,100,2,5000,3,0,BFB,MINMAX,100,21,0,1,0,79
6,1,0.5,2,10000,0,100,2,5000,4,0,BFB,MINMAX,100,39,0,0.983607,0.016393,60
6,1,0.5,2,10000,0,100,2,5000,5,0,BFB,MINMAX,100,42,0,0.982759,0.017241,57
6,1,0.5,2,10000,0,100,2,500,3,0,BFB,MINMAX,100,45,0,0.927273,0.072727,51
6,1,0.5,2,10000,0,100,2,500,4,0,BFB,MINMAX,100,46,0,0.944444,0.055556,51
6,1,0.5,2,10000,0,100,2,500,5,0,BFB,MINMAX,100,57,0,0.744186,0.255814,32
6,1,0.5,2,10000,0,100,2,500,6,0,BFB,MINMAX,100,59,0,0.731707,0.268293,30
6,1,0.5,2,10000,0,100,2,700,3,0,BFB,MINMAX,100,37,0,0.952381,0.047619,60
6,1,0.5,2,10000,0,100,2,700,4,0,BFB,MINMAX,100,45,0,0.927273,0.072727,51
6,1,0.5,2,10000,0,100,2,700,5,0,BFB,MINMAX,100,44,0,0.928571,0.071429,52
6,1,0.5,2,10000,0,100,2,700,6,0,BFB,MINMAX,100,60,0,0.85,0.15,34
6,1,0.5,2,1000,0,100,2,1000,3,0,BFB,MINMAX,100,28,0,0.972222,0.027778,70
6,1,0.5,2,1000,0,100,2,1000,4,0,BFB,MINMAX,100,29,0,0.971831,0.028169,69
6,1,0.5,2,1000,0,100,2,1000,5,0,BFB,MINMAX,100,48,0,0.923077,0.076923,48
6,1,0.5,2,1000,0,100,2,1000,6,0,BFB,MINMAX,100,54,0,0.891304,0.108696,41
6,1,0.5,2,1000,0,100,2,100,3,0,BFB,MINMAX,100,56,0,0.795455,0.204545,35
6,1,0.5,2,1000,0,100,2,100,4,0,BFB,MINMAX,100,56,0,0.545455,0.454545,24
6,1,0.5,2,1000,0,100,2,100,5,0,BFB,MINMAX,100,62,0,0.289474,0.710526,11
6,1,0.5,2,1000,0,100,2,100,6,0,BFB,MINMAX,100,48,0,0.211538,0.788462,11
6,1,0.5,2,1000,0,100,2,5000,3,0,BFB,MINMAX,100,36,0,0.984375,0.015625,63
6,1,0.5,2,1000,0,100,2,5000,4,0,BFB,MINMAX,100,47,0,0.90566,0.09434,48
6,1,0.5,2,1000,0,100,2,5000,5,0,BFB,MINMAX,100,45,0,0.909091,0.090909,50
6,1,0.5,2,1000,0,100,2,5000,6,0,BFB,MINMAX,100,52,0,0.8125,0.1875,39
6,1,0.5,2,1000,0,100,2,500,3,0,BFB,MINMAX,100,35,0,1,0,65
6,1,0.5,2,1000,0,100,2,500,4,0,BFB,MINMAX,100,45,0,0.981818,0.018182,54
6,1,0.5,2,1000,0,100,2,500,5,0,BFB,MINMAX,100,56,0,0.886364,0.113636,39
6,1,0.5,2,1000,0,100,2,500,6,0,BFB,MINMAX,100,59,0,0.682927,0.317073,28
6,1,0.5,2,1000,0,100,2,700,3,0,BFB,MINMAX,100,29,0,0.985915,0.014085,70
6,1,0.5,2,1000,0,100,2,700,4,0,BFB,MINMAX,100,40,0,0.933333,0.066667,56
6,1,0.5,2,1000,0,100,2,700,5,0,BFB,MINMAX,100,51,0,0.714286,0.285714,35
6,1,0.5,2,1000,0,100,2,700,6,0,BFB,MINMAX,100,55,0,0.666667,0.333333,30
6,1,0.5,2,15000,0,100,2,1000,3,0,BFB,MINMAX,100,28,0,0.986111,0.013889,71
6,1,0.5,2,15000,0,100,2,1000,4,0,BFB,MINMAX,100,33,0,0.955224,0.044776,64
6,1,0.5,2,15000,0,100,2,1000,5,0,BFB,MINMAX,100,46,0,0.87037,0.12963,47
6,1,0.5,2,15000,0,100,2,100,3,0,BFB,MINMAX,100,49,0,0.686275,0.313726,35
6,1,0.5,2,15000,0,100,2,100,4,0,BFB,MINMAX,100,58,0,0.547619,0.452381,23
6,1,0.5,2,15000,0,100,2,100,5,0,BFB,MINMAX,100,57,0,0.395349,0.604651,17
6,1,0.5,2,15000,0,100,2,5000,3,0,BFB,MINMAX,100,22,0,1,0,78
6,1,0.5,2,15000,0,100,2,5000,4,0,BFB,MINMAX,100,36,0,1,0,64
6,1,0.5,2,15000,0,100,2,5000,5,0,BFB,MINMAX,100,36,0,0.953125,0.046875,61
6,1,0.5,2,15000,0,100,2,500,3,0,BFB,MINMAX,100,36,0,0.984375,0.015625,63
6,1,0.5,2,15000,0,100,2,500,4,0,BFB,MINMAX,100,44,0,0.928571,0.071429,52
6,1,0.5,2,15000,0,100,2,500,5,0,BFB,MINMAX,100,50,0,0.84,0.16,42
6,1,0.5,2,15000,0,100,2,700,3,0,BFB,MINMAX,100,39,0,1,0,61
6,1,0.5,2,15000,0,100,2,700,4,0,BFB,MINMAX,100,43,0,0.947368,0.052632,54
6,1,0.5,2,15000,0,100,2,700,5,0,BFB,MINMAX,100,51,0,0.979592,0.020408,48
6,1,0.5,2,5000,0,100,2,1000,3,0,BFB,MINMAX,100,36,0,0.984375,0.015625,63
6,1,0.5,2,5000,0,100,2,1000,4,0,BFB,MINMAX,100,47,0,0.962264,0.037736,51
6,1,0.5,2,5000,0,100,2,1000,5,0,BFB,MINMAX,100,46,0,0.944444,0.055556,51
6,1,0.5,2,5000,0,100,2,1000,6,0,BFB,MINMAX,100,48,0,0.846154,0.153846,44
6,1,0.5,2,5000,0,100,2,100,3,0,BFB,MINMAX,100,46,0,0.833333,0.166667,45
6,1,0.5,2,5000,0,100,2,100,4,0,BFB,MINMAX,100,59,0,0.487805,0.512195,20
6,1,0.5,2,5000,0,100,2,100,5,0,BFB,MINMAX,100,51,0,0.326531,0.673469,16
6,1,0.5,2,5000,0,100,2,100,6,0,BFB,MINMAX,100,48,0,0.230769,0.769231,12
6,1,0.5,2,5000,0,100,2,5000,3,0,BFB,MINMAX,100,32,0,0.985294,0.014706,67
6,1,0.5,2,5000,0,100,2,5000,4,0,BFB,MINMAX,100,25,0,0.986667,0.013333,74
6,1,0.5,2,5000,0,100,2,5000,5,0,BFB,MINMAX,100,47,0,1,0,53
6,1,0.5,2,5000,0,100,2,5000,6,0,BFB,MINMAX,100,48,0,0.903846,0.096154,47
6,1,0.5,2,5000,0,100,2,500,3,0,BFB,MINMAX,100,39,0,0.934426,0.065574,57
6,1,0.5,2,5000,0,100,2,500,4,0,BFB,MINMAX,100,34,0,0.969697,0.030303,64
6,1,0.5,2,5000,0,100,2,500,5,0,BFB,MINMAX,100,50,0,0.82,0.18,41
6,1,0.5,2,5000,0,100,2,500,6,0,BFB,MINMAX,100,50,0,0.64,0.36,32
6,1,0.5,2,5000,0,100,2,700,3,0,BFB,MINMAX,100,34,0,0.984848,0.015152,65
6,1,0.5,2,5000,0,100,2,700,4,0,BFB,MINMAX,100,37,0,0.984127,0.015873,62
6,1,0.5,2,5000,0,100,2,700,5,0,BFB,MINMAX,100,52,0,0.8125,0.1875,39
6,1,0.5,2,5000,0,100,2,700,6,0,BFB,MINMAX,100,59,0,0.634146,0.365854,26
6,1,0.5,3,100000,0,100,2,1000,3,0,BFB,MINMAX,100,34,0,1,0,66
6,1,0.5,3,100000,0,100,2,1000,4,0,BFB,MINMAX,100,33,0,0.910448,0.089552,61
6,1,0.5,3,100000,0,100,2,1000,5,0,BFB,MINMAX,100,50,0,0.86,0.14,43
6,1,0.5,3,100000,0,100,2,100,3,0,BFB,MINMAX,100,59,0,0.829268,0.170732,34
6,1,0.5,3,100000,0,100,2,100,4,0,BFB,MINMAX,100,47,0,0.528302,0.471698,28
6,1,0.5,3,100000,0,100,2,100,5,0,BFB,MINMAX,100,61,0,0.307692,0.692308,12
6,1,0.5,3,100000,0,100,2,5000,3,0,BFB,MINMAX,100,24,0,1,0,76
6,1,0.5,3,100000,0,100,2,5000,4,0,BFB,MINMAX,100,30,0,1,0,70
6,1,0.5,3,100000,0,100,2,5000,5,0,BFB,MINMAX,100,48,0,0.980769,0.019231,51
6,1,0.5,3,100000,0,100,2,500,3,0,BFB,MINMAX,100,35,0,0.984615,0.015385,64
6,1,0.5,3,100000,0,100,2,500,4,0,BFB,MINMAX,100,47,0,0.849057,0.150943,45
6,1,0.5,3,100000,0,100,2,500,5,0,BFB,MINMAX,100,62,0,0.763158,0.236842,29
6,1,0.5,3,100000,0,100,2,700,3,0,BFB,MINMAX,100,39,0,1,0,61
6,1,0.5,3,100000,0,100,2,700,4,0,BFB,MINMAX,100,46,0,0.962963,0.037037,52
6,1,0.5,3,100000,0,100,2,700,5,0,BFB,MINMAX,100,51,0,0.836735,0.163265,41
6,1,0.5,3,10000,0,100,2,1000,3,0,BFB,MINMAX,100,28,0,0.986111,0.013889,71
6,1,0.5,3,10000,0,100,2,1000,4,0,BFB,MINMAX,100,39,0,0.983607,0.016393,60
6,1,0.5,3,10000,0,100,2,1000,5,0,BFB,MINMAX,100,38,0,0.887097,0.112903,55
6,1,0.5,3,10000,0,100,2,1000,6,0,BFB,MINMAX,100,57,0,0.860465,0.139535,37
6,1,0.5,3,10000,0,100,2,100,3,0,BFB,MINMAX,100,56,0,0.75,0.25,33
6,1,0.5,3,10000,0,100,2,100,4,0,BFB,MINMAX,100,60,0,0.55,0.45,22
6,1,0.5,3,10000,0,100,2,100,5,0,BFB,MINMAX,100,54,0,0.369565,0.630435,17
6,1,0.5,3,10000,0,100,2,100,6,0,BFB,MINMAX,100,61,0,0.153846,0.846154,6
6,1,0.5,3,10000,0,100,2,5000,3,0,BFB,MINMAX,100,32,0,1,0,68
6,1,0.5,3,10000,0,100,2,5000,4,0,BFB,MINMAX,100,30,0,1,0,70
6,1,0.5,3,10000,0,100,2,5000,5,0,BFB,MINMAX,100,42,0,0.948276,0.051724,55
6,1,0.5,3,10000,0,100,2,500,3,0,BFB,MINMAX,100,35,0,0.969231,0.030769,63
6,1,0.5,3,10000,0,100,2,500,4,0,BFB,MINMAX,100,49,0,0.862745,0.137255,44
6,1,0.5,3,10000,0,100,2,500,5,0,BFB,MINMAX,100,46,0,0.759259,0.240741,41
6,1,0.5,3,10000,0,100,2,500,6,0,BFB,MINMAX,100,61,0,0.564103,0.435897,22
6,1,0.5,3,10000,0,100,2,700,3,0,BFB,MINMAX,100,31,0,0.971014,0.028986,67
6,1,0.5,3,10000,0,100,2,700,4,0,BFB,MINMAX,100,41,0,0.966102,0.033898,57
6,1,0.5,3,10000,0,100,2,700,5,0,BFB,MINMAX,100,41,0,0.915254,0.084746,54
6,1,0.5,3,10000,0,100,2,700,6,0,BFB,MINMAX,100,50,0,0.72,0.28,36
6,1,0.5,3,1000,0,100,2,1000,3,0,BFB,MINMAX,100,29,0,0.985915,0.014085,70
6,1,0.5,3,1000,0,100,2,1000,4,0,BFB,MINMAX,100,40,0,0.933333,0.066667,56
6,1,0.5,3,1000,0,100,2,1000,5,0,BFB,MINMAX,100,50,0,0.82,0.18,41
6,1,0.5,3,1000,0,100,2,1000,6,0,BFB,MINMAX,100,55,0,0.755556,0.244444,34
6,1,0.5,3,1000,0,100,2,100,3,0,BFB,MINMAX,100,56,0,0.772727,0.227273,34
6,1,0.5,3,1000,0,100,2,100,4,0,BFB,MINMAX,100,56,0,0.568182,0.431818,25
6,1,0.5,3,1000,0,100,2,100,5,0,BFB,MINMAX,100,57,0,0.27907,0.72093,12
6,1,0.5,3,1000,0,100,2,100,6,0,BFB,MINMAX,100,52,0,0.166667,0.833333,8
6,1,0.5,3,1000,0,100,2,5000,3,0,BFB,MINMAX,100,36,0,0.984375,0.015625,63
6,1,0.5,3,1000,0,100,2,5000,4,0,BFB,MINMAX,100,49,0,0.921569,0.078431,47
6,1,0.5,3,1000,0,100,2,5000,5,0,BFB,MINMAX,100,45,0,0.927273,0.072727,51
6,1,0.5,3,1000,0,100,2,5000,6,0,BFB,MINMAX,100,52,0,0.8125,0.1875,39
6,1,0.5,3,1000,0,100,2,500,3,0,BFB,MINMAX,100,36,0,0.953125,0.046875,61
6,1,0.5,3,1000,0,100,2,500,4,0,BFB,MINMAX,100,42,0,0.913793,0.086207,53
6,1,0.5,3,1000,0,100,2,500,5,0,BFB,MINMAX,100,46,0,0.740741,0.259259,40
6,1,0.5,3,1000,0,100,2,500,6,0,BFB,MINMAX,100,48,0,0.634615,0.365385,33
6,1,0.5,3,1000,0,100,2,700,3,0,BFB,MINMAX,100,42,0,0.982759,0.017241,57
6,1,0.5,3,1000,0,100,2,700,4,0,BFB,MINMAX,100,45,0,1,0,55
6,1,0.5,3,1000,0,100,2,700,5,0,BFB,MINMAX,100,52,0,0.916667,0.083333,44
6,1,0.5,3,1000,0,100,2,700,6,0,BFB,MINMAX,100,58,0,0.761905,0.238095,32
6,1,0.5,3,15000,0,100,2,1000,3,0,BFB,MINMAX,100,23,0,0.974026,0.025974,75
6,1,0.5,3,15000,0,100,2,1000,4,0,BFB,MINMAX,100,38,0,0.935484,0.064516,58
6,1,0.5,3,15000,0,100,2,1000,5,0,BFB,MINMAX,100,52,0,0.916667,0.083333,44
6,1,0.5,3,15000,0,100,2,100,3,0,BFB,MINMAX,100,58,0,0.761905,0.238095,32
6,1,0.5,3,15000,0,100,2,100,4,0,BFB,MINMAX,100,51,0,0.612245,0.387755,30
6,1,0.5,3,15000,0,100,2,100,5,0,BFB,MINMAX,100,63,0,0.297297,0.702703,11
6,1,0.5,3,15000,0,100,2,5000,3,0,BFB,MINMAX,100,32,0,1,0,68
6,1,0.5,3,15000,0,100,2,5000,4,0,BFB,MINMAX,100,33,0,1,0,67
6,1,0.5,3,15000,0,100,2,5000,5,0,BFB,MINMAX,100,46,0,0.962963,0.037037,52
6,1,0.5,3,15000,0,100,2,500,3,0,BFB,MINMAX,100,39,0,0.967213,0.032787,59
6,1,0.5,3,15000,0,100,2,500,4,0,BFB,MINMAX,100,45,0,0.945455,0.054545,52
6,1,0.5,3,15000,0,100,2,500,5,0,BFB,MINMAX,100,52,0,0.791667,0.208333,38
6,1,0.5,3,15000,0,100,2,700,3,0,BFB,MINMAX,100,40,0,0.966667,0.033333,58
6,1,0.5,3,15000,0,100,2,700,4,0,BFB,MINMAX,100,47,0,0.962264,0.037736,51
6,1,0.5,3,15000,0,100,2,700,5,0,BFB,MINMAX,100,50,0,0.8,0.2,40
6,1,0.5,3,5000,0,100,2,1000,3,0,BFB,MINMAX,100,23,0,1,0,77
6,1,0.5,3,5000,0,100,2,1000,4,0,BFB,MINMAX,100,41,0,0.881356,0.118644,52
6,1,0.5,3,5000,0,100,2,1000,5,0,BFB,MINMAX,100,45,0,0.927273,0.072727,51
6,1,0.5,3,5000,0,100,2,1000,6,0,BFB,MINMAX,100,53,0,0.765957,0.234043,36
6,1,0.5,3,5000,0,100,2,100,3,0,BFB,MINMAX,100,52,0,0.854167,0.145833,41
6,1,0.5,3,5000,0,100,2,100,4,0,BFB,MINMAX,100,52,0,0.604167,0.395833,29
6,1,0.5,3,5000,0,100,2,100,5,0,BFB,MINMAX,100,57,0,0.325581,0.674419,14
6,1,0.5,3,5000,0,100,2,100,6,0,BFB,MINMAX,100,49,0,0.254902,0.745098,13
6,1,0.5,3,5000,0,100,2,5000,3,0,BFB,MINMAX,100,21,0,1,0,79
6,1,0.5,3,5000,0,100,2,5000,4,0,BFB,MINMAX,100,30,0,0.985714,0.014286,69
6,1,0.5,3,5000,0,100,2,5000,5,0,BFB,MINMAX,100,44,0,1,0,56
6,1,0.5,3,5000,0,100,2,5000,6,0,BFB,MINMAX,100,50,0,0.98,0.02,49
6,1,0.5,3,5000,0,100,2,500,3,0,BFB,MINMAX,100,41,0,0.983051,0.016949,58
6,1,0.5,3,5000,0,100,2,500,4,0,BFB,MINMAX,100,42,0,0.948276,0.051724,55
6,1,0.5,3,5000,0,100,2,500,5,0,BFB,MINMAX,100,47,0,0.867925,0.132075,46
6,1,0.5,3,5000,0,100,2,500,6,0,BFB,MINMAX,100,64,0,0.555556,0.444444,20
6,1,0.5,3,5000,0,100,2,700,3,0,BFB,MINMAX,100,34,0,0.969697,0.030303,64
6,1,0.5,3,5000,0,100,2,700,4,0,BFB,MINMAX,100,45,0,0.909091,0.090909,50
6,1,0.5,3,5000,0,100,2,700,5,0,BFB,MINMAX,100,51,0,0.714286,0.285714,35
6,1,0.5,3,5000,0,100,2,700,6,0,BFB,MINMAX,100,59,0,0.804878,0.195122,33
6,1,2.5,1,100000,0,100,2,1000,3,0,BFB,MINMAX,100,28,0,1,0,72
6,1,2.5,1,100000,0,100,2,1000,4,0,BFB,MINMAX,100,41,0,0.915254,0.084746,54
6,1,2.5,1,100000,0,100,2,1000,5,0,BFB,MINMAX,100,51,0,0.979592,0.020408,48
6,1,2.5,1,100000,0,100,2,100,3,0,BFB,MINMAX,100,47,0,0.716981,0.283019,38
6,1,2.5,1,100000,0,100,2,100,4,0,BFB,MINMAX,100,57,0,0.465116,0.534884,20
6,1,2.5,1,100000,0,100,2,100,5,0,BFB,MINMAX,100,57,0,0.395349,0.604651,17
6,1,2.5,1,100000,0,100,2,5000,3,0,BFB,MINMAX,100,25,0,1,0,75
6,1,2.5,1,100000,0,100,2,5000,4,0,BFB,MINMAX,100,30,0,1,0,70
6,1,2.5,1,100000,0,100,2,5000,5,0,BFB,MINMAX,100,32,0,0.985294,0.014706,67
6,1,2.5,1,100000,0,100,2,500,3,0,BFB,MINMAX,100,35,0,1,0,65
6,1,2.5,1,100000,0,100,2,500,4,0,BFB,MINMAX,100,38,0,0.935484,0.064516,58
6,1,2.5,1,100000,0,100,2,500,5,0,BFB,MINMAX,100,57,0,0.744186,0.255814,32
6,1,2.5,1,100000,0,100,2,700,3,0,BFB,MINMAX,100,47,0,0.962264,0.037736,51
6,1,2.5,1,100000,0,100,2,700,4,0,BFB,MINMAX,100,41,0,0.983051,0.016949,58
6,1,2.5,1,100000,0,100,2,700,5,0,BFB,MINMAX,100,49,0,0.843137,0.156863,43
6,1,2.5,1,10000,0,100,2,1000,3,0,BFB,MINMAX,100,35,0,0.969231,0.030769,63
6,1,2.5,1,10000,0,100,2,1000,4,0,BFB,MINMAX,100,32,0,0.941176,0.058824,64
6,1,2.5,1,10000,0,100,2,1000,5,0,BFB,MINMAX,100,51,0,0.897959,0.102041,44
6,1,2.5,1,10000,0,100,2,100,3,0,BFB,MINMAX,100,46,0,0.740741,0.259259,40
6,1,2.5,1,10000,0,100,2,100,4,0,BFB,MINMAX,100,47,0,0.471698,0.528302,25
6,1,2.5,1,10000,0,100,2,100,5,0,BFB,MINMAX,100,51,0,0.367347,0.632653,18
6,1,2.5,1,10000,0,100,2,5000,3,0,BFB,MINMAX,100,26,0,1,0,74
6,1,2.5,1,10000,0,100,2,5000,4,0,BFB,MINMAX,100,27,0,1,0,73
6,1,2.5,1,10000,0,100,2,5000,5,0,BFB,MINMAX,100,36,0,0.984375,0.015625,63
6,1,2.5,1,10000,0,100,2,500,3,0,BFB,MINMAX,100,33,0,0.985075,0.014925,66
6,1,2.5,1,10000,0,100,2,500,4,0,BFB,MINMAX,100,50,0,0.86,0.14,43
6,1,2.5,1,10000,0,100,2,500,5,0,BFB,MINMAX,100,50,0,0.84,0.16,42
6,1,2.5,1,10000,0,100,2,700,3,0,BFB,MINMAX,100,39,0,1,0,61
6,1,2.5,1,10000,0,100,2,700,4,0,BFB,MINMAX,100,39,0,0.967213,0.032787,59
6,1,2.5,1,10000,0,100,2,700,5,0,BFB,MINMAX,100,55,0,0.844444,0.155556,38
6,1,2.5,1,1000,0,100,2,1000,3,0,BFB,MINMAX,100,34,0,0.984848,0.015152,65
6,1,2.5,1,1000,0,100,2,1000,4,0,BFB,MINMAX,100,47,0,0.943396,0.056604,50
6,1,2.5,1,1000,0,100,2,1000,5,0,BFB,MINMAX,100,49,0,0.882353,0.117647,45
6,1,2.5,1,1000,0,100,2,1000,6,0,BFB,MINMAX,100,56,0,0.795455,0.204545,35
6,1,2.5,1,1000,0,100,2,100,3,0,BFB,MINMAX,100,56,0,0.772727,0.227273,34
6,1,2.5,1,1000,0,100,2,100,4,0,BFB,MINMAX,100,51,0,0.530612,0.469388,26
6,1,2.5,1,1000,0,100,2,100,5,0,BFB,MINMAX,100,50,0,0.24,0.76,12
6,1,2.5,1,1000,0,100,2,100,6,0,BFB,MINMAX,100,47,0,0.113208,0.886792,6
6,1,2.5,1,1000,0,100,2,5000,3,0,BFB,MINMAX,100,26,0,0.986486,0.013514,73
6,1,2.5,1,1000,0,100,2,5000,4,0,BFB,MINMAX,100,48,0,0.980769,0.019231,51
6,1,2.5,1,1000,0,100,2,5000,5,0,BFB,MINMAX,100,42,0,0.931035,0.068966,54
6,1,2.5,1,1000,0,100,2,5000,6,0,BFB,MINMAX,100,68,0,0.875,0.125,28
6,1,2.5,1,1000,0,100,2,500,3,0,BFB,MINMAX,100,33,0,0.940298,0.059701,63
6,1,2.5,1,1000,0,100,2,500,4,0,BFB,MINMAX,100,45,0,0.981818,0.018182,54
6,1,2.5,1,1000,0,100,2,500,5,0,BFB,MINMAX,100,49,0,0.823529,0.176471,42
6,1,2.5,1,1000,0,100,2,500,6,0,BFB,MINMAX,100,54,0,0.608696,0.391304,28
6,1,2.5,1,1000,0,100,2,700,3,0,BFB,MINMAX,100,31,0,0.985507,0.014493,68
6,1,2.5,1,1000,0,100,2,700,4,0,BFB,MINMAX,100,48,0,0.961538,0.038462,50
6,1,2.5,1,1000,0,100,2,700,5,0,BFB,MINMAX,100,51,0,0.897959,0.102041,44
6,1,2.5,1,1000,0,100,2,700,6,0,BFB,MINMAX,100,55,0,0.6,0.4,27
6,1,2.5,1,15000,0,100,2,1000,3,0,BFB,MINMAX,100,38,0,0.967742,0.032258,60
6,1,2.5,1,15000,0,100,2,1000,4,0,BFB,MINMAX,100,38,0,0.951613,0.048387,59
6,1,2.5,1,15000,0,100,2,1000,5,0,BFB,MINMAX,100,45,0,0.890909,0.109091,49
6,1,2.5,1,15000,0,100,2,100,3,0,BFB,MINMAX,100,48,0,0.730769,0.269231,38
6,1,2.5,1,15000,0,100,2,100,4,0,BFB,MINMAX,100,61,0,0.512821,0.487179,20
6,1,2.5,1,15000,0,100,2,100,5,0,BFB,MINMAX,100,51,0,0.265306,0.734694,13
6,1,2.5,1,15000,0,100,2,5000,3,0,BFB,MINMAX,100,25,0,1,0,75
6,1,2.5,1,15000,0,100,2,5000,4,0,BFB,MINMAX,100,35,0,0.984615,0.015385,64
6,1,2.5,1,15000,0,100,2,5000,5,0,BFB,MINMAX,100,39,0,0.95082,0.04918,58
6,1,2.5,1,15000,0,100,2,500,3,0,BFB,MINMAX,100,36,0,0.953125,0.046875,61
6,1,2.5,1,15000,0,100,2,500,4,0,BFB,MINMAX,100,37,0,0.936508,0.063492,59
6,1,2.5,1,15000,0,100,2,500,5,0,BFB,MINMAX,100,56,0,0.840909,0.159091,37
6,1,2.5,1,15000,0,100,2,700,3,0,BFB,MINMAX,100,42,0,0.965517,0.034483,56
6,1,2.5,1,15000,0,100,2,700,4,0,BFB,MINMAX,100,49,0,0.882353,0.117647,45
6,1,2.5,1,15000,0,100,2,700,5,0,BFB,MINMAX,100,43,0,0.877193,0.122807,50
6,1,2.5,1,5000,0,100,2,1000,3,0,BFB,MINMAX,100,35,0,0.953846,0.046154,62
6,1,2.5,1,5000,0,100,2,1000,4,0,BFB,MINMAX,100,40,0,0.95,0.05,57
6,1,2.5,1,5000,0,100,2,1000,5,0,BFB,MINMAX,100,56,0,1,0,44
6,1,2.5,1,5000,0,100,2,1000,6,0,BFB,MINMAX,100,54,0,0.782609,0.217391,36
6,1,2.5,1,5000,0,100,2,100,3,0,BFB,MINMAX,100,50,0,0.72,0.28,36
6,1,2.5,1,5000,0,100,2,100,4,0,BFB,MINMAX,100,59,0,0.536585,0.463415,22
6,1,2.5,1,5000,0,100,2,100,5,0,BFB,MINMAX,100,49,0,0.254902,0.745098,13
6,1,2.5,1,5000,0,100,2,100,6,0,BFB,MINMAX,100,44,0,0.125,0.875,7
6,1,2.5,1,5000,0,100,2,5000,3,0,BFB,MINMAX,100,24,0,0.973684,0.026316,74
6,1,2.5,1,5000,0,100,2,5000,4,0,BFB,MINMAX,100,34,0,1,0,66
6,1,2.5,1,5000,0,100,2,5000,5,0,BFB,MINMAX,100,26,0,0.986486,0.013514,73
6,1,2.5,1,5000,0,100,2,5000,6,0,BFB,MINMAX,100,39,0,0.95082,0.04918,58
6,1,2.5,1,5000,0,100,2,500,3,0,BFB,MINMAX,100,45,0,0.963636,0.036364,53
6,1,2.5,1,5000,0,100,2,500,4,0,BFB,MINMAX,100,46,0,0.981481,0.018519,53
6,1,2.5,1,5000,0,100,2,500,5,0,BFB,MINMAX,100,46,0,0.851852,0.148148,46
